User Type,Username,Date,Text
,The Jackass,2007-02-06T14:55Z,thank u
,clagom20,2007-02-06T16:22Z,Vad är det för kvalite på filmen gubbar??? Ljud och bild?
,Peteputo,2007-02-06T19:32Z,"R5 line = DVDRIP
 =)"
,eyePOD,2007-02-06T21:43Z,"Please SEED, I'm stuck at 88% :("
,Aspect,2007-02-07T02:04Z,TORRENTS ARE FOR SEEDING U ASSHOLES
,killjoy,2007-02-07T05:29Z,Dont download.  Crappy sound. :(
,fajero,2007-02-07T07:49Z,"Yea the sound is a bit wierd, but it's by far the best release here at the moment, so why complain ;)"
,toomuch1060@hotmail.com,2007-02-07T20:17Z,perfect picture but the sound has been dubbed from a previouse release..but definatly watchable..thanks
,Tzork,2007-02-07T20:35Z,"Använd EQ-inställningen ""Stor Hall"" i VLC så blir ljudet lite bättre =)"
,onager,2007-02-07T21:00Z,greedy bastards - open up your fat lines! 
[V],patter2,2007-02-07T22:38Z,lorte lyd men fedt billed helt sikkert keep up the great work
,Fahrenheit,2007-02-09T23:09Z,"Shitty sound - notice the Chris Cornel song at the start.
Picture is great!

Well - it can't be long before a REAL DVD-Rip is released."
,backups,2007-02-10T02:20Z,"Excellent video quality, too bad sound is crap, ill wait for a better release, this movie deserves 5.1 audio."
,orvel,2007-02-11T14:55Z,http://world2.knightfight.co.uk/?ac=vid&vid=75093840 
,Jockegzone,2007-02-11T16:11Z,"The quality of the video is great but the sound is stolen from pukkas release and it's out of sync.
You fool R5 does not mean DVDRip"
,dazza69,2007-03-21T22:21Z,Just crap! Shuts down my media player everytime i try to play it!!!!
