User Type,Username,Date,Text
[T],Beria00,2004-12-13T17:13Z,"Det kommer att vara låg hastighet på nerladdningen till 19.30 i kväll...

Ha tålamod.
Beria"
,blub,2004-12-13T18:14Z,Tackar!
,I.R.Baboon,2004-12-15T16:22Z,"Shit I mixed ""scandinavian"" with ""nordic"", so actually no Finnish subtitles here. Well, my fault thanks anyway for seeding"
,tiko,2004-12-16T22:18Z,fuck!!!! No finish subs!!!!  Same mistake here :)
,Janiqq,2004-12-17T04:26Z,oh god...... little better info thanks !...... NO FINNISH SUBS ?!
,moto.,2004-12-17T08:47Z,Men ååh.. glömde läsa infon och blev väldigt besviken över att det va den japanska versionen jag fått ner. Amerikanska är ju något bättre... :P
,Inci,2004-12-17T08:53Z,"no finnish subs, can you make a new copy from this movie with finsub?"
[T],Beria00,2004-12-17T12:49Z,"Trodde inte jag skulle få läsa att någon tyckte den amerikanska kopian var bättre...
Men som man säger, smaken är som baken...

Jag har inte den filmen, så du måste be någon annan att seeda den åt dej :-)

- To my Suomista friends, i can´t find a copy whith finnich subs, sorry. But i will try to find it for you...

Beria "
,Janiqq,2005-01-29T13:33Z,fuck..... 
,Jinna,2005-03-06T23:49Z,"Hej ! Vilken fil ska man ta när man bränner till dvd ?
Ska man bränna imagefil i nero?"
[T],Beria00,2005-03-09T09:32Z,"original release... Hmm, jo det går ju så mycket fortare att få se filmen då. Då måste man ju bara packa om 92 filer för att få sin iso/img fil som man sedan skall bränna... 
Nä tacka vet jag vob filer. Om ni använder ColneDVD2 så kan ni kontrollera filerna """"""med bild"""""" direkt när nerladdningen är klar. Ni kan enkelt plocka bort ljudspår, oönskade textningar och dyligt.
Det är många som har sagt till mej ""du ger inte ut några äkta releser"" varför ska man envetet påstå att man måste lägga upp original releaser på TPB. TPB är ingen DC hub... Här finns ingen limit hur stor en fil får vara... Om ni vill lägga upp film mot en DC hub så är det er sak. Men kom inte och påstå att det måste vara samma standard på TPB.  Vilka pirater vi har blivit. (lika korkat som att buset skulle ha en fastslagen standard på hur lång en kofot fick vara när dom ska ut på nattskiftet)"
,ab0i,2005-07-14T16:26Z,no english sub?
