User Type,Username,Date,Text
,jennysalala,2008-01-12T00:42Z,Is this in English as well or only spanish/protugese?
,kkmon,2008-01-12T17:37Z,Pal or NTSC?
,blastfire17,2008-01-12T18:16Z,what is it?? a mod?
,jennysalala,2008-01-12T19:41Z,"Yea, a really big mod for the ps2 version of sa."
,nhs2008,2008-01-14T20:54Z,"dissapointing thing is that there is very little stuff about this on net and none in english!!
only french!)"
,jennysalala,2008-01-15T01:13Z,Dang! I barely know any French so I hope someone can translate it into English. Still a good mod.
,P´Da,2008-01-15T13:15Z,SNÄLLA HJÄLP!!!!  Är de någon som vet ett prog som funkar för bränning på PS2  spel använder Alcohol 120% ibland funkar de. Men på God of war II säger den att de Inet finns tillräckligt med plats och spelet blir 7.70 gib istället  som de ska vara 3.39 gib.  Snälla någon..
,GoAway,2008-01-15T15:32Z,P?Da   jag bränner alla mina ps2 spel med nero ( Burn image)
,vash-br,2008-01-15T18:23Z,http://desciclo.pedia.ws/wiki/GTA_Rio_de_Janeiro
,138138,2008-01-21T11:48Z,I can´t find a game with this name on rockstars homepage so I think this is crap 
,marcosos,2008-01-24T23:02Z,where is the uploader we all stuck on 65% for couple of days.
,carlosxgomes,2008-04-28T11:50Z,"The same happens here! Where are the seeders? C´mon people, lets SHARE!!!"
,Ffarrcry,2008-07-21T18:15Z,"Seed Plese
C'mon
tank you"
