Filename,Size,Unit
"/(eBook) Kant,  Immanuel  - The Critique of Pure Reason.pdf",1.18,M
/Immanuel Kant - Fundamentacion de la metafisica de las costumbres.zip,49.45,K
/kant - critique-140.txt,446.42,K
/kant - critique-141.txt,362.52,K
/kant - critique-142.txt,1.23,M
/kant - fundamental-143.txt,175.68,K
/kant - introduction-144.txt,52.13,K
/kant - metaphysical-145.txt,74.34,K
/kant - prolegomena-752.txt,284.91,K
/kant - science-146.txt,300.32,K
"/Kant, Immanuel - Logica.pdf",450.33,K
"/Kant, Immanuel - The Critique Of Pure Reason.zip",511.42,K
"/Kant, Prolegomena to any Future Metaphysic.pdf",503.13,K
