User Type,Username,Date,Text
,Acha Mallacha,2007-09-17T03:20Z,I hate chainletters! Copy this and post it 5 times if you're a pinhead:-)
,dyurdz,2007-09-17T09:12Z,"hi. please seed for a while. im pinoy and been looking for this for a long time now. 

thanks for uploading."
,puretuts,2007-10-24T19:16Z,Thanks for the upload!
,halo9,2008-08-28T21:28Z,"ako din, seed paki.. i will seed long after im done

Salamat loader!"
,kefiafusu,2008-09-08T11:11Z,"can someone re-up this? when i play it, it's tiny & streched out. and can someone upload badass madapaka?"
,ralph123,2008-10-26T19:50Z,For playback problems: http://cccp-project.net/ or www.videolan.org/vlc
,jiffypop,2008-10-30T04:16Z,is the video supposed to be so narrow vertically and so wide horizontally?
,kefiafusu,2008-11-19T06:05Z,can someone upload badass madapaka?
,whatzone,2009-01-16T09:48Z,cool stuff dude salamat poh!!!!
,kingspanatik,2009-04-17T10:48Z,seed naman po :)
,LogicWa,2009-06-09T02:53Z,more pinoy movies plzzzzzzzzzz.....tnx
,DaddyBerg,2011-08-16T08:10Z,Thank you very much for this. Outstanding upload.
