Filename,Size,Unit
/Black Sabbath - Born again/01-Trashed.mp3,4.77,M
/Black Sabbath - Born again/02-Stonehenge.mp3,2.24,M
/Black Sabbath - Born again/03-Disturbing_The_Priest.mp3,6.65,M
/Black Sabbath - Born again/04-The_Dark.mp3,619,K
/Black Sabbath - Born again/05-Zero_The_Hero.mp3,8.89,M
/Black Sabbath - Born again/06-Digital_Bitch.mp3,4.13,M
/Black Sabbath - Born again/07-Born_Again.mp3,7.45,M
/Black Sabbath - Born again/08-Hot_Line.mp3,5.58,M
/Black Sabbath - Born again/09-Keep_It_Warm.mp3,6.37,M
/Black Sabbath - Cross Purposes/01-I_Witness.mp3,5.7,M
/Black Sabbath - Cross Purposes/02-Cross_Of_Thorns.mp3,5.23,M
/Black Sabbath - Cross Purposes/03-Psychophobia.mp3,3.72,M
/Black Sabbath - Cross Purposes/04-Virtual_Death.mp3,6.67,M
/Black Sabbath - Cross Purposes/05-Immaculate_Deception.mp3,4.86,M
/Black Sabbath - Cross Purposes/06-Dying_For_Love.mp3,6.75,M
/Black Sabbath - Cross Purposes/07-Back_To_Eden.mp3,4.53,M
/Black Sabbath - Cross Purposes/08-The_Hand_That_Rocks_The_Cradle.mp3,5.16,M
/Black Sabbath - Cross Purposes/09-Cardinal_Sin.mp3,4.99,M
/Black Sabbath - Cross Purposes/10-Evil_Eye.mp3,6.85,M
/Black Sabbath - Dehumanizer/01-Computer_God.mp3,7.16,M
/Black Sabbath - Dehumanizer/02-After_All_(the_Dead).mp3,6.52,M
/Black Sabbath - Dehumanizer/03-Tv_Crimes.mp3,4.63,M
/Black Sabbath - Dehumanizer/04-Letters_From_Earth.mp3,4.9,M
/Black Sabbath - Dehumanizer/05-Master_Of_Insanity.mp3,6.78,M
/Black Sabbath - Dehumanizer/06-Time_Machine.mp3,4.88,M
/Black Sabbath - Dehumanizer/07-Sins_Of_The_Father.mp3,5.47,M
/Black Sabbath - Dehumanizer/08-To_Late.mp3,7.93,M
/Black Sabbath - Dehumanizer/09-i.mp3,5.97,M
/Black Sabbath - Dehumanizer/10-Buried_Alive.mp3,5.54,M
/black sabbath - dehumanizer-1992/01_-_black_sabbath_-_computer_god.mp3,8.52,M
/black sabbath - dehumanizer-1992/02_-_black_sabbath_-_after_all_(the_dead).mp3,7.79,M
/black sabbath - dehumanizer-1992/03_-_black_sabbath_-_tv_crimes.mp3,5.48,M
/black sabbath - dehumanizer-1992/04_-_black_sabbath_-_letters_from_earth.mp3,5.81,M
/black sabbath - dehumanizer-1992/05_-_black_sabbath_-_master_of_insanity.mp3,8.12,M
/black sabbath - dehumanizer-1992/06_-_black_sabbath_-_time_machine.mp3,5.81,M
/black sabbath - dehumanizer-1992/07_-_black_sabbath_-_sins_of_the_father.mp3,6.52,M
/black sabbath - dehumanizer-1992/08_-_black_sabbath_-_too_late.mp3,9.49,M
/black sabbath - dehumanizer-1992/09_-_black_sabbath_-_i.mp3,7.12,M
/black sabbath - dehumanizer-1992/10_-_black_sabbath_-_buried_alive.mp3,6.62,M
/black sabbath - dehumanizer-1992/black_sabbath_-_dehumanizer-1992.sfv,557,B
/black sabbath - dehumanizer-1992/black_sabbath_-_dehumanizer-back.jpg,370.72,K
/black sabbath - dehumanizer-1992/black_sabbath_-_dehumanizer-front.jpg,356.33,K
/Black Sabbath - Greatest Hits/Track  1.mp3,3.81,M
/Black Sabbath - Greatest Hits/Track  2.mp3,8.29,M
/Black Sabbath - Greatest Hits/Track  3.mp3,6.44,M
/Black Sabbath - Greatest Hits/Track  4.mp3,7.8,M
/Black Sabbath - Greatest Hits/Track  5.mp3,8.09,M
/Black Sabbath - Greatest Hits/Track  6.mp3,8.59,M
/Black Sabbath - Greatest Hits/Track  7.mp3,10.85,M
/Black Sabbath - Greatest Hits/Track  8.mp3,3.82,M
/Black Sabbath - Greatest Hits/Track  9.mp3,4.28,M
/Black Sabbath - Greatest Hits/Track 10.mp3,6.91,M
/Black Sabbath - Greatest Hits/Track 11.mp3,7.45,M
/Black Sabbath - Heaven And Hell/01 Black Sabbath - Neon Knights.mp3,6.9,M
/Black Sabbath - Heaven And Hell/02 Black Sabbath - Children of The Sea.mp3,10.22,M
/Black Sabbath - Heaven And Hell/03 Black Sabbath - Lady Evil.mp3,8.09,M
/Black Sabbath - Heaven And Hell/04 Black Sabbath - Heaven And Hell.mp3,12.68,M
/Black Sabbath - Heaven And Hell/05 Black Sabbath - Wishing Well.mp3,7.53,M
/Black Sabbath - Heaven And Hell/06 Black Sabbath - Die Young.mp3,8.47,M
/Black Sabbath - Heaven And Hell/07 Black Sabbath - Walk Away.mp3,7.94,M
/Black Sabbath - Heaven And Hell/08 Black Sabbath - Lonely Is The World.mp3,10.59,M
