Filename,Size,Unit
/17-Map to My Heart.mp3,9.78,M
/01-Taking Chances.mp3,9.28,M
/02-Alone.mp3,7.81,M
/03-Eyes On Me.mp3,8.93,M
/04-My Love.mp3,9.5,M
/05-Shadow Of Love.mp3,9.54,M
/06-Surprise Surprise.mp3,11.97,M
/07-This Time.mp3,8.69,M
/08-New Dawn.mp3,10.87,M
/09-A Song For You.mp3,7.89,M
/10-A World To Believe In.mp3,9.48,M
/11-Can't Fight The Feeling.mp3,8.82,M
/12-I Got Nothing Left.mp3,9.95,M
/13-Right Next To The Right One.mp3,9.54,M
/14-Just Fade Away.mp3,7.54,M
/15-That's The Woman In Me.mp3,10.48,M
/16-Skies Of L.A.mp3,10.11,M
/Celine Dion-Taking Chances.nfo,3.9,K
