Filename,Size,Unit
/THIN_LIZZY_-_JOHNNY_FOX_(Back).jpg,26.77,K
/THIN_LIZZY_-_JOHNNY_FOX_(Cd).jpg,61.05,K
/THIN_LIZZY_-_JOHNNY_FOX_(Front).jpg,44.08,K
/Thin Lizzy - Boogie Woogie Dance.mp3,4.56,M
/Thin Lizzy - Borderline.mp3,6.51,M
/Thin Lizzy - Don't Believe A Word.mp3,3.41,M
/Thin Lizzy - Fools Gold.mp3,5.54,M
/Thin Lizzy - Johnny The Fox Meets Jimmy The Weed.mp3,5.62,M
/Thin Lizzy - Johnny The Fox.m3u,323,B
/Thin Lizzy - Johnny.mp3,6.44,M
/Thin Lizzy - Massacre.mp3,4.45,M
/Thin Lizzy - Old Flame.mp3,4.63,M
/Thin Lizzy - Rocky.mp3,5.3,M
/Thin Lizzy - Sweet Marie.mp3,5.7,M
