User Type,Username,Date,Text
,Bhador,2007-02-05T03:23Z,do you have the games to?
,_Whoopy_,2007-02-05T07:37Z,"uh..... nop sry :P
you can probably get them from someone else on this site?"
,_Whoopy_,2007-02-16T15:44Z,"doh...
what did think? a torrent named
CRACKS for gta 1,2,3 vice city and san andreas...
look better next time before posting -.-"
,likemario123,2007-02-18T12:47Z,Is this crack a No-CD patch??
,_Whoopy_,2007-02-19T00:10Z,yep ;)
,radacity,2007-02-21T21:12Z,do i actually need crack for gta 3?
,Tobiasss,2007-02-22T20:45Z,"If u don't, why create one? tard"
,_Whoopy_,2007-02-24T14:54Z,"Well you only need a crack when u downloaded the game, it may even be in the downloaded file but when it isnt u can use the 1 I uploaded ;)"
,Crack the hax,2007-03-21T19:49Z,"What should i do with the crack? I have downloaded GTA San Andreas, and i have heared i need a crack . So, what should i do?"
,_Whoopy_,2007-03-25T14:04Z,"backup the exe from the map u installed it in, then replace it with this exe in that map and ur ready to go ;)"
,spitfire[xero],2007-03-27T02:34Z,"I'm new to this whole torrent thing.. So could someone answer a few questions I have?

1. What does it mean to ""unrar"" and how? I have winRar already, now what :[
2. I don't quite understand step 3. After making the backup(I usually save backups to my Desktop), what is the ""Normal exe file""? Would I replace it just by copying and pasting? Eh?? How do I do it? 

Sorry for being so confused and dumb.. Please help?"
,_Whoopy_,2007-03-28T22:52Z,"ok if u have winrar u can open the file u download with it, then u should extract it to somewhere.
backup the .exe of the GTA u want to use the crack in, so just copy paste in a previous map or something, then copy the crack into the map u installed the GTA in and say yes to replace the .exe
that should work?
if u still have a question just ask ;)"
,_Whoopy_,2007-03-28T22:53Z,"and u are making a backup if the crack doesnt work, it probably will but there are always chances it wont ^_^ good luck ;)"
,oggybo,2007-04-16T08:38Z,"why cant I download it now???
whats seeds?"
,_Whoopy_,2007-04-20T17:03Z,"Do you have a download program?
and seeds are persons that send u the file, like when u start downloading you are the leecher and the seeders upload to u."
,Olzyy,2007-04-27T15:17Z,"Why does it come a message all the time that looks like this: Downloading torrent file, please waiting... ? it's beenlike that for hours now =("
,Tinface,2007-05-02T04:03Z,Olzzy are you using Opera? 'Cause Opera doesnt download torrents even though it says it does.
,sammyxxx,2007-05-04T19:07Z,nice work buddy helped me in getting started with my gta. thanx a million but man do u have any idea how to make the game a bit faster beacuse in my pc it works a bit slow though my computer is 520 mb. any suggestion submit a comment.
,Olzyy,2007-05-19T12:28Z,I'm using µTorrent... -.-
,Menno2,2007-05-23T23:28Z,"> any idea how to make the game a bit faster beacuse in my pc it works a bit slow

From GTA3 readme:
> Hard Disk Defrag
If you are experiencing short, periodic slowdowns whilst driving, Grand 
Theft Auto III may be having trouble retrieving data at a fast enough 
rate from your hard disk. It is recommended that you run your systems 
Defragmentation utility regularly to allow optimum speed in the game?s 
performance."
,kakan_3000,2007-05-31T16:29Z,"can someone take this in swedish , i tried alot to get my san andreas to work but it dont , somebody who is SWE who can tell me what to do?"
,dudedudesson,2007-06-09T15:10Z,"Till  kakan_3000 :

du ska kopiera/klippa ut Crackfilen , sen ska du klistra in den i samma mapp som ""startknappen"" är,  datan kommer att fråga om den ska /överskirva filen (om dt är rätt) tryck p´å okej, och dt borde funka!"
,yuanlestat,2007-06-21T17:27Z,"Hey whoopz..Just asking hah, I already have a crack for my vice city but the CD2 still needs to be installed..now, question is, do your cracks work even if i unmount the CD2?reply asap plz.."
,_Whoopy_,2007-06-25T12:31Z,i got no idea of that to be honest...
,HeHu,2007-07-02T11:07Z,"Ok... I've downlod the file, i've unrar the file and have made a backuo i've also replaced the exe file. But when i launch the game it's sais after a intro movie ""Please instert the GTA vice city CD""
Plz help me."
,hoppynunney,2007-07-03T06:24Z,I have absolutally no idea where to put this. do i put it in my GTA folder? if i do where do i put it?
