Filename,Size,Unit
"/01 - Arno Bornkamp - Works for Saxophone and Piano - Paul Creston (1906 - 1985) - Sonata, Op. 19 (1939) - With vigor.mp3",4.31,M
"/02 - Arno Bornkamp - Works for Saxophone and Piano - Paul Creston (1906 - 1985) - Sonata, Op. 19 (1939) - With tranquility.mp3",4.13,M
"/03 - Arno Bornkamp - Works for Saxophone and Piano - Paul Creston (1906 - 1985) - Sonata, Op. 19 (1939) - With gaiety.mp3",3.74,M
"/04 - Arno Bornkamp - Works for Saxophone and Piano - Florent Schmitt (1870 - 1958) - Legende, Op. 66 (1918).mp3",9.62,M
/05 - Arno Bornkamp - Works for Saxophone and Piano - Paul Hindemith (1895 - 1963) - Sonata (1943) - Ruhig bewegt.mp3,1.37,M
/06 - Arno Bornkamp - Works for Saxophone and Piano - Paul Hindemith (1895 - 1963) - Sonata (1943) - Lebhaft.mp3,3.04,M
/07 - Arno Bornkamp - Works for Saxophone and Piano - Paul Hindemith (1895 - 1963) - Sonata (1943) - Sehr langsam.mp3,1.9,M
/08 - Arno Bornkamp - Works for Saxophone and Piano - Paul Hindemith (1895 - 1963) - Sonata (1943) - Lebhaft.mp3,2.54,M
/09 - Arno Bornkamp - Works for Saxophone and Piano - Alfred desenclos (1912 - 1971) - Prelude cadence et finale (1956).mp3,9.35,M
/10 - Arno Bornkamp - Works for Saxophone and Piano - Jacques Charpentier (1933) - Gavambodi 2 (1973).mp3,8.61,M
/11 - Arno Bornkamp - Works for Saxophone and Piano - Edison Denisov (1927) - Sonata (1970) - Allegro.mp3,3.14,M
/12 - Arno Bornkamp - Works for Saxophone and Piano - Edison Denisov (1927) - Sonata (1970) - Lento.mp3,3.91,M
/13 - Arno Bornkamp - Works for Saxophone and Piano - Edison Denisov (1927) - Sonata (1970) - Allegro moderato.mp3,4.35,M
