User Type,Username,Date,Text
,gunde_svin,2006-10-16T23:46Z,Uppskattar om ni stannar kvar och seedar. 3.4GB är lite tungt att dra själv under lång tid... :-D
,El Jafar,2006-10-17T07:17Z,Tackar! Seedhjälp utdelas...
,C3d3r,2006-10-17T07:33Z,tjaaa....jag kan seeda..... om det är nån som tankar upp.... 0kb/s sen jag hoppade på torrenten... :(
,gunde_svin,2006-10-17T18:16Z,Nedladdad 14 gånger och 14 seedare: Kanon! Jag hoppar av seedningen och gör en till torrent för barn.
,gunde_svin,2006-10-17T18:38Z,Mer finns på: http://thepiratebay.org/tor/3541119/Sagor_och_musik_f__r_barn_2
,[Telia]Arez,2006-11-02T19:29Z,kanon att det är så mycket barnmusik...tackar
,carikta,2006-11-20T15:02Z,"Tack, för alla bra sagor och sånger1"
,camponotus,2006-11-28T16:41Z,"Tack. Nu blir barnen glada (""/)"
,MADAnka,2006-11-30T10:33Z,någon som vet om det finns cd cover till dom här.Har letat överallt men hittar inga.
,MADAnka,2006-11-30T10:35Z,Glömde och tacka också. Tackar!
,endeavor,2006-12-12T13:43Z,utomordentlig torrent med ännu bättre seed. Tänk om det kunde vara så alltid. Låg på över 1 Mb i sekunden hela tiden. Hemma på under timman :) tackar tackar!
,antonmauriz,2006-12-13T23:06Z,"Tusen tack!
Mina barnbarn jublar.
Sgu"
,thesoftparade,2007-01-10T03:14Z,Tack så jätte mycket! Min lilla flicka kommer bli överlycklig! Hjälper till och seedar..
,Vroncis,2007-01-24T17:41Z,Supertack för dessa Gunde. Behövs seed-hjälp?
,miapetter,2007-02-04T00:08Z,Elefantboken va´inte komplett....
,BishopHill,2007-04-17T22:54Z,Skulle älskar om någon skulle seeda denna lite mer....
,->>eclipse<<-,2007-06-16T07:15Z,Tackar djupaste
,bom75,2007-06-28T20:23Z,Gött å se att man fortfarande kan ladda hem en torrent efter över 9 månader... tack alla kompetenta fildelare och framförallt Gunde Svin
,MrBizoon,2007-07-21T08:51Z,Tack tack tack tack... 
,Stefas,2007-07-21T12:49Z,mycket uppskattat av mina barn / så här skulle det alltid funka 7ookb/s hela tiden
,bejjo,2007-08-03T01:04Z,"10 månader och fortfarande aktiv torrent, bra jobbat! Tack förresten, barnen blir kanonglada."
[T],sotis,2007-08-12T13:15Z,"Perfekt, tackar! :)"
,mortsell,2007-09-30T18:54Z,"Tack, tack! Mycket att välja mellan och bra fart trots att torrenten är ett år gammal. Strålande!!!"
,strike1234,2008-08-15T09:44Z,tack så mycket för denna låter den vara igång ett tag efter jag fått hem den
,PezEspada,2008-09-01T00:38Z,Foer oss i utlandet aer detta fantastiskt! Vaentar med spaenning paa hur laenge det kommer att droeja. Alla ni som vill goera en nybakad pappa och en liten pyttegrabb glada faar gaerna seeda massor!
,[Telia]Arez,2008-10-02T20:38Z,småpiraterna tackar...
,MackanZoor,2008-12-23T02:14Z,"finfina grejor, tackar"
