Filename,Size,Unit
/1. Unchained Melody.mp3,540.48,K
/10. Michelle,492.85,K
/11. I'll Follow The Sun,381.05,K
/12. Hey Jude,585.15,K
/14. This Guy's In Love With You,555.38,K
/15. Bridge Over Troubled Water,561.2,K
/16. Both Sides Now,346.22,K
/17. My Way,647.14,K
/19. Vincent,597.63,K
/2. Sound Of Silence.mp3,443.82,K
/20. You'll Never Walk Alone,503.04,K
/3. By The Time I Get To Phoenix,521.85,K
/3. Light My Fire.mp3,494.33,K
/4. Walk Right Back.mp3,364.07,K
/5. Stranger On The Shore.mp3,544.69,K
/6. It's Now Or Never.mp3,511.93,K
/7. Song Sung Blue.mp3,561.52,K
/8. Cast Your Fate To The Wind,426.57,K
/Kopia av 1. Unchained Melody.mp3,540.48,K
/Kopia av 2. Sound Of Silence.mp3,443.82,K
/Kopia av 3. By The Time I Get To Phoenix,517.73,K
/Kopia av 3. Light My Fire.mp3,494.33,K
