User Type,Username,Date,Text
,belga1,2007-03-05T13:37Z,Thank you very much.
,ssdriver,2007-03-07T00:27Z,Please help seed. I'm up to 3.9% outbound share. down is slow as hell. :(
,lord_shock,2007-03-15T04:40Z,"Please seed!!!
I'm stuck at 99.7% "
,Clutcher,2007-05-19T18:09Z,Does this one has the same CTD bug when usuing the FMC?
,TD0607,2007-06-17T18:42Z,Does anyone have the FSX version?  Or is there an update for this one?
,josh161,2007-12-16T00:30Z,"Please, please, please seed!!!"
,QFA380,2008-02-06T08:21Z,I get a crash to desktop when ever I select this plane in FS9. Anyone know why? and how i can fix it
,frank4567,2008-02-21T00:04Z,pls seed i'll seed after 
,frank4567,2008-02-22T01:55Z,"I'm stuck at 97.9, please seed!"
,Coram,2012-02-10T08:56Z,"Guys, seed, please!"
