User Type,Username,Date,Text
,Edvino_swe,2007-03-13T20:21Z,Bra uppladat men LOL det behövs INTE om man har t ex Daemon tools för då är ju spelet mountat som om man redan har CD-skiva i . . ;)
,Luddemannen1,2007-03-13T21:59Z,"Edvino:

Jajjemän, men det finns de som tycker Deamon tools är krångligt, detta underlättar en del :)"
,EliiNOlSsoN,2007-03-25T16:30Z,hur gör jag för att få det att funka ?
,Nikitaro,2007-04-11T14:16Z,"Höm, låter mer som crack för mig.."
,MaxHeadroom,2007-04-18T16:44Z,"Ska det behöva ta 1 timme att få hem 13 mb??
Seeda lite, typ =)"
,olav93,2007-04-21T22:35Z,"lol, all games? - 12mb?"
,Dan-man,2007-05-06T10:42Z,"Can eny1 please seed?

kan någon vara snäll och seeda?"
,lajsaa,2007-05-30T11:05Z,"Okej, skulle inte du kunna vara lite snäll och berätta hur man gör? Jag fattar inte vad det är för något.. vart ska man lägga det? :P haha, ja jag är lite av en noob."
,lauie,2007-07-19T19:10Z,wtf
,bee_me,2007-09-16T00:23Z,"Ja! Kan du fortelle åssen man gjør det?
Har akkurat lasta ned bon voyage, og trenger
liksom no-cd crak greiene så fort så mulig:D
Er litt blond når det gjeller sånne ting=)"
,dazed_and_confused,2007-09-16T20:36Z,"ok, först å främst, det är inte spelen för den som trodde det, man använder det för att slippa behöva mata in skivan varje gång man ska spela, så du ersätter filen du laddat ner med The Sims 2.exe i The Sims 2/TSBin, hoppas det hjälpte någon"
,dazed_and_confused,2007-09-16T21:37Z,synd bara att den inte funkar :/
,kysskalas,2007-11-24T12:49Z,?????????????????????????
,you14,2009-03-21T11:18Z,"how does it work, i mean when i have downloaoded it? does it work on Windows Vista"
