User Type,Username,Date,Text
,HelviTTa,2006-09-13T01:08Z,Thx  :D
,HelviTTa,2006-09-13T01:13Z,"downloaded 657 times... 1 thanks.... SHAME ON YOU PEOPLE !!!!!

Thx again for the sweet upload  :D"
,qwerty35sg,2006-09-15T14:42Z,cheers mate keep it up
,braien01,2006-09-16T20:36Z,"I`ve been a Queen and Freddie Mercury fan since i was 10 years old! Now, 26 years later, i`m still a big fan of their work. Thank you!!!"
,hansurena,2006-09-19T18:43Z,Thanks mate. This is a really great file. Been a Queen-Freddie fan ever since I can remember.  This is a nice topping. Cheers. -hans
,Chrystal,2006-09-24T18:26Z,"Enormous - mate!!! Not You, but your uploads... Keep it up, we love you ;-)"
,colman,2006-09-26T01:09Z,Realy nice music.
,skulltull,2006-11-10T12:21Z,"Thanks a lot mate !
Keep up the good work!! "
,vrathofdoom,2007-01-11T20:24Z,"I love Freddie, so thanx!!"
,maxen12,2007-04-29T08:21Z,please someone have to sedd now. only have 10 % left. btw damn nice upload :)
,dolcetiramisu2006,2008-04-06T00:22Z,i think was born to be a queen fan^^ thx
,fthieus,2011-02-09T06:33Z,"Thank you Dear frient, Take Care.-"
,bensyo,2011-09-16T04:00Z,thank you........
,Ariel-San,2012-01-01T18:35Z,Thank you very much!!
,theroadrunnner,2012-02-19T03:53Z,Looking good thanku.....)))
,sireesh,2012-03-17T14:31Z,"i registered just to say this:
Thanks uploader! im downloading this now, and i promise ill seed atleast for three hours."
