Filename,Size,Unit
/01 Dumpweed.mp3,3.32,M
/02 Don't Leave Me.mp3,3.02,M
/03 Aliens Exist.mp3,4.27,M
/04 Family Reunion.mp3,1005.8,K
/05 Going Away To College.mp3,4.21,M
/06 What's My Age Again_.mp3,3.78,M
/07 Rich Lips.mp3,4.12,M
/08 Blew Job.mp3,801.2,K
/09 Untitled.mp3,3.57,M
/10 Voyeur.mp3,3.98,M
/11 Pathetic.mp3,3.27,M
/12 Adam's Song.mp3,5.26,M
/13 Peggy Sue.mp3,4.35,M
/14 Wendy Clear.mp3,4.77,M
/15 Carousel.mp3,4.17,M
/16 All The Small Things.mp3,4.12,M
/17 Mutt.mp3,4.2,M
/18 The Country Song.mp3,1.15,M
/19 Dammit.mp3,3.55,M
/20 Man Overboard.mp3,3.18,M
/21 Start My Own Nudist Colony.mp3,447.65,K
/22 Fuck Everybody Else.mp3,746.11,K
/23 Say Some Dirty Words.mp3,679.27,K
/24 I Like Your Hair.mp3,179.27,K
/25 For All The Ladies....mp3,413.46,K
/26 Golf Tournament.mp3,698.15,K
/27 A Note From Your Mom.mp3,326.21,K
/28 What I Learned In Fifth Grade.mp3,145.61,K
/29 Fuck You Tom.mp3,360.39,K
/30 Smells Like Blood And Feces.mp3,365,K
/31 Safe Sex.mp3,500.69,K
/32 The Most Special Kind Of Love.mp3,529.79,K
/33 My Boner Just Died.mp3,230.29,K
/34 Someone Lost A Contact Lens.mp3,496.12,K
/35 I Gotta Go Pee-Pee.mp3,648.66,K
/36 Hurt Kid.mp3,351.2,K
/37 I Wish I Took Guitar Lessons.mp3,386.42,K
/38 I Know A Guy.....mp3,828.25,K
"/39 Excuse Me, Security Guard.mp3",441.01,K
/40 Mark's Middle Name.mp3,201.21,K
/41 I Still Have To Go Pee.mp3,200.71,K
/42 You Shave Your Ass!.mp3,695.6,K
/43 We Need A New Guitarist.mp3,350.2,K
/45 Santa Will Rape Your Dogs.mp3,289.99,K
/46 I'm Ashamed To Be Myself.mp3,435.91,K
/47 Fuck Wiping!.mp3,358.86,K
/48 7-Up.mp3,120.08,K
/49 Last Words From Satan.mp3,1.09,M
