User Type,Username,Date,Text
,antsareus,2008-01-04T23:08Z,"sick of lame spammers? Have ThePirateBay add spam buttons like they have on YouTube. Send them mails, write the petition."
,brassman,2008-01-06T02:47Z,Jessica Alba! Must see
,Mada666,2008-01-06T04:02Z,"Um...why not leave a comment on the quality of the UL? And mebe show a trailer...

Trailer:
http://www.youtube.com/watch?v=dlKgqZw06Nc"
,expresh,2008-01-06T06:06Z,"Rated R for pervasive strong crude sexual content including dialogue and nudity, and for language and some drug material."
,J33SEJ,2008-01-06T12:39Z,the quality is as it says on the title (DVD RIP) However i would only put this film on if there was someone round i didnt like and wanted to get rid of them!
,matwizard,2008-01-06T19:30Z,"omg im bored of these lame spammers, go fuck yourselfs

ty for seed :)"
,122473786,2008-01-06T20:42Z,"""Chriskezn :
Sick of slow downloads? Try Waushare.com, HTTP downloads. Safer, faster and legal.""

oh give us a break, HTTp downloads would only meant that movie is upload to rapidshare, megaupload and same typle of file host, and they only give 1 download in one hour if you dont have their premium account, most movies is been cut into more than 5 files, so why should we give up bittorent which takes maxium 1 hour and free, and go for that ""fast only if you pay"" type method?

PS: LEGAL download?  Shut that bullsh*t, any type of method of download copyrighted materials consider illegal, it doesnt make it legal when u download in via rapidshare, do you think we are morons?"
,fastfinn,2008-01-06T22:27Z,"uploader:Good job...
spammers:WHYYYY???!!!"
,siefer132,2008-01-07T00:01Z,"Uploaders: PLEASE SEED!!!! Im getting 1kbps. I was getting like 100 kbps on 3:10 to Yuma.

Spammers: I believe that you have to spam Undernation or whatever the fuck that site is called, thats what the waushare crap says. Please, gtfo tpb."
,expresh,2008-01-07T01:47Z,This movie really sucked although Famke Janssen looked really good.
,siefer132,2008-01-07T03:14Z,"WTF!!! Why cant you people seed!!! Ive uploaded more than i have downloaded, and im only at 30 fucking percent. SEED!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
,deloder,2008-01-07T03:25Z,"hey this comment is not about this seeder;;;
last night have downloaded ""Hitman DVD RIP XviD-SHoCK-VCD"" ;;; nothing but shit ;;;; how come an asshole upload this sort of shit which is not even compactable and the shit is advertising for a website ;;; moderators what the hell r u doing ;;; now it hope lesss '''i was proud to be with pirate bay but not any more ''' and i miss u axxo"
,NFN_NLN,2008-01-07T06:05Z,"I rarely write comments but after downloading this I feel the need to say: this rip is top notch.  However, this movie is such a piece of crap I actually felt I received adequate punishment for having downloaded it.  If you're reading this MPAA... job well done."
,Mahs,2008-01-07T06:16Z,Is it any good:D?
,casketstyles,2008-01-07T08:22Z,"Great quality.  audio 8, video 8.  couldn't ask for more for free.  movie however sucked balls.  worst movie i've seen in a long time.  a long... long time.  really really bad."
,TaxiNo1975,2008-01-07T10:50Z,this movie is the gay movie of the year . total crap
,Rammstein90,2008-01-07T18:22Z,This movie blows
,LaZerFaCe,2008-01-07T20:12Z,"Good quali, but stupid movie..."
,FireApple,2008-01-07T21:33Z,"Good Quality! Funny movie. Shallow Dane Cook fans probably wont enjoy this movie as it requires a sense of irony and appreciation for the ridiculousness of the situations.


IT WAS A GOOF, lmao "
,ZLATKO123,2008-01-07T21:48Z,"wtf this is somethin like america is going ti hell with everithing it has a lot of gay scenes at movie is baddddd for that and no seens things at all i meen whats the point if they wonted to show life in usa the best movie is american pie the heel with rest.
sranje bre zivo uuuu aaaaaaa"
,kilima,2008-01-07T22:59Z,Once I'd like to see a movie blaming the Talmud
,spirello,2008-01-08T08:08Z,"Without a doubt, worst movie ever made"
,tysonbravo,2008-01-08T08:26Z,wow even the trailer looked like crap.  sorry but no thanks...
,rob316uk,2008-01-08T18:45Z,what a load of shit i downloaded it last nyt and watched it and its such a waste of tym its nt reli funny and its stupid y seed such crap tut tut
,mightyfox,2008-01-08T21:55Z,"OK a few things here:

1) I seldom comment because most of the comments that ARE here, (written mostly by dumb, slap happy Americans- and before you flame, I *AM* an American, so go tell Bushy,)... are mostly spam and have very little to add to this site.  Between trolls, people from the movie corps. (that are losing a shit load of money,) and dumb, anti-tech American script kiddies, there is surprisingly little here regarding the TORRENT and not bullshit spam.

2. I AM commenting (this time) because I think that this is a good download, and to those that say it's boring: bullshit.  Go watch ""Across the Universe"" if you want boring.  That self-pretentious crap can't even hold my stoned attention for more than 10 minutes.

Lastly, it's good quality.  So here's the NON-SPAM breakdown:

Movie quality: 10/10 (it's a perfect rip not a cam)
Movie sound: 10/10 (works fine on my speakers)
Subs? : YES (subtitles came up in VLC)

Overall movie ""boredom"" or ""interesting"" rating:

6/10 

It's not the worst movie ever, but to you movie execs here that just spam EVERYTHING as either unwatchable or ""bad"", realize this: You can't stop us.  I've downloaded NO FAKE copies of ANYTHING from pb.  That's bullshit to assume otherwise.  If there WAS fake stuff on here, it wouldn't take long to weed itself out and then be gone.  To all you people screaming ""BAD QUALITY!"" or whatever, it's bullshit.  I've downloaded some slightly ""dark"" movies, and even some ""low"" quality movies, but over 95% of EVERYTHING here is watchable. 

The BOTTOM LINE to my rant?:

FUCK YOU spammers!  I hate you.  I wish I could find you people...

FUCK YOU movie execs!  Make watchable movies and I'd buy `em anyways (if the DVDs were cool and didn't contain ""extra footage"" of bullshit)

and finally,

FUCK YOU LEECHERS! 

I've done it FROM TIME TO TIME, but most of the time I give back MORE than what I take: it's the code and the way.  

To you bitching moaning script kiddies that want to spam all these worthwhile works that you wouldn't take the time to seed yourselves: FUCK OFF and go enjoy ""free"" american television, complete with its literally IQ crushing, mind dulling 10 minute commercial breaks between its barely lucid seven and a half minutes of ""programming"" (COUGH).  BOTTOM BOTTOM LINE: to those that help and make this place better, SWEET, you rock.  To everyone ELSE (this PROBABLY means you!)- Fuck off, go away, and let the non-bitchers and the seeders play.

Peace to all, (esp. most seeders which are basically 90% NOT american)!  Thank you esp.! :)  Take care.

-gf"
