Filename,Size,Unit
/Made in Italy/01_Brividi dAmore.mp3,3.9,M
/Made in Italy/02_Primo Appuntamento.mp3,3.77,M
/Made in Italy/03_Una Volta Nella Vita.mp3,3.58,M
/Made in Italy/04_Un Cuore Malato.mp3,4.27,M
/Made in Italy/05_Apri le Braccia.mp3,3.92,M
/Made in Italy/06_CanterÃ² di Te.mp3,4.23,M
/Made in Italy/07_Parlarti E Poi.mp3,3.85,M
/Made in Italy/08_Llaria.mp3,4.43,M
/Made in Italy/09_Besame.mp3,4.02,M
/Made in Italy/10_Nome. Cognome. Indirizzo E Cellulare.mp3,3.44,M
/Made in Italy/11_La Grande Storia.mp3,3.99,M
