User Type,Username,Date,Text
,scarecrowswe,2004-11-21T14:01Z,You have turned torrent posting into a true artform. 
,Jocke666,2004-11-21T15:53Z,"Tackar så mycket, great stuff som vanligt!"
,Henrik_VIII,2004-11-24T14:38Z,"Tusen takk! Igjen.

Du har vel ikke tilfeldig vis ""When I Turned Nine"" også?"
,fastshit,2004-12-22T05:59Z,Tack Toba!  Tyvärr dör seeden alltför snabbt..
,myunus,2005-02-07T02:56Z,Thanks TOBA :::)))
,badash001,2005-02-09T21:38Z,"oh yes, another asian horror I just love'em. Oh by the way could some one please reseed this one, i'm at 99 percent and stuck (("
,m1t0s1s,2006-10-02T16:00Z,http://www.medi-vet.com/FrontlineFleaControl.html
,segerkvist,2007-03-18T21:32Z,"seed plz i am at 92,2"
,segerkvist,2007-03-19T21:09Z,"plz seed i am stucked at 97,9pct"
,xxXMICHAELXxx,2007-05-29T23:38Z,"PLZ SEED THIS ME AND ABOUT 35 OTHER PPL ARE STUCK AT 99.6% PLZ SOMEONE WHO ALREADY HAS THIS DOWNLOADED PLZ SEED.

THNX IN ADVANCE  :)"
,xxXMICHAELXxx,2007-05-30T15:05Z,thnx for seeding dude :D
,fedehenning,2007-06-10T12:23Z,"Thanks for posting this. Im stuck at 99,5 % someone please seed."
,Furkan0707,2010-08-24T02:56Z,Thank You !!
,xALYSSAx,2010-10-21T15:00Z,"thanks so much!!

a/v = 10/10"
,jayce0105,2011-01-04T11:13Z,y it has no video jz a sample only?? seed plz
,deadsilence21,2011-11-07T04:28Z,why is there a sample only..?
