Filename,Size,Unit
/Adam Sandler - Assistant Principal's Big Day.mp3,2.16,M
/Adam Sandler - At A Medium Pace.mp3,3.01,M
/Adam Sandler - Buddy.mp3,2.04,M
/Adam Sandler - Fatty McGee.mp3,2.94,M
/Adam Sandler - Food Innuendo Guy.mp3,2.24,M
/Adam Sandler - I'm So Wasted.mp3,4.58,M
/Adam Sandler - Lunchlady Land.mp3,4.63,M
/Adam Sandler - Mr. Spindel's Phone Call.mp3,1.87,M
/Adam Sandler - My Little Chicken.mp3,2.03,M
/Adam Sandler - Oh Mom.mp3,1.99,M
/Adam Sandler - Right Field.mp3,2.94,M
/Adam Sandler - Teenage Love On The Phone.mp3,2.35,M
/Adam Sandler - The Beating Of A High School Bus Driver.mp3,899.31,K
/Adam Sandler - The Beating Of A High School Janitor.mp3,514.82,K
/Adam Sandler - The Beating Of A High School Science Teacher.mp3,795.23,K
/Adam Sandler - The Beating Of A High School Spanish Teacher.mp3,455.23,K
/Adam Sandler - The Buffoon And The Dean Of Admissions.mp3,2.06,M
/Adam Sandler - The Buffoon And The Valedictorian.mp3,2.11,M
/Adam Sandler - The Cheerleader.mp3,1.46,M
/Adam Sandler - The Longest Pee.mp3,2.07,M
/Adam Sandler - The Thanksgiving Song.mp3,3.48,M
/Adam Sandler - Toll Booth Willie.mp3,3.48,M
