User Type,Username,Date,Text
,niki23ee,2006-09-25T16:30Z,"OK falks, here are the links to complete 150 issues of Spawn comics uploaded by me:

1-50 
http://thepiratebay.org/tor/3494492/Spawn_-_first_50_issues

51-100 
http://thepiratebay.org/tor/3529190

101-150
http://thepiratebay.org/tor/3529200

[therefore i'm currently uploading about 1.2GB on 256kB, so it will probably take a while. i think it is worth the wait, and i'll keep seeding until few of you download it]
yours trully
nk;)"
,shimmerknight,2006-09-26T11:25Z,Thnx alot :D
,Gekko24,2007-01-11T18:10Z,Thanks alot!Can someone scan the new issues?Im realy intrested!
,Abstrakt_85,2007-04-08T17:33Z,"it's friggin' awesome that someone's taken the time to scan & upload this, would be great if the new issues were uploaded here too, though.. Thx for the upload niki23ee, great work! :)"
,davidman666,2007-06-07T14:42Z,hey man this rules downloaded them all!!! whens the next 50 coming out?? i can wait!!!
,davidman666,2007-06-07T14:42Z,lol cant*
,Jeff5wms,2007-06-27T02:38Z,Thank you Niki23ee. This is the greatest comic I've ever seen. I appreciate all the hard work scanning and uploading. I'll try to keep seeding it so others can enjoy it too.
,jooman,2007-08-14T13:30Z,Thanks alot :>
,ale.lemke,2007-09-25T07:39Z,"Thanks a lot for the torrent.

Anyone knows where I can find the series, specials and spin-offs?"
,Kantan,2007-11-11T19:27Z,"Someone needs to upload Spawn issue #172!

My number 1 source for comics has recently just gone down, and I don't know when/if they will be coming back.

PLEASE!!!

P.s. This web site's behind on Spawn comics.  21 issues behind.  I found some of the spin-offs on this web site: http://trackerb.zcultfm.com:6969/stats.html?info_hash=ef0c85952976c2aa824f9bc2c4d615d9c7a307d5"
,niki23ee,2007-12-07T11:14Z,"NEW STUFF AT
http://thepiratebay.org/tor/3924763/Spawn_comics_151-172___more"
,loopmastalarsen,2008-05-20T05:08Z,"Thanx again niki23ee, dope stuff"
,stamba15,2008-12-23T14:48Z,This is for all bulgarians out there - ZAMUNDA SUCKS! And thr pirate bey is the king of torrents!
,tampolski,2009-11-27T15:05Z,"Hey man, i dont if it's just with me bu there's some files that are corrupted and most of the editions are not complete it have 2 to 6 pages max...

Did someone had the same problem??"
