Filename,Size,Unit
/Skin And Bones/01 Razor.mp3,11.3,M
/Skin And Bones/02 Over And Out.mp3,10.69,M
/Skin And Bones/03 Walking After You.mp3,9.86,M
/Skin And Bones/04 Marigold.mp3,6.22,M
/Skin And Bones/05 My Hero.mp3,8.93,M
/Skin And Bones/06 Next Year.mp3,9.22,M
/Skin And Bones/07 Another Round.mp3,9.3,M
/Skin And Bones/08 Big Me.mp3,5.29,M
/Skin And Bones/09 Cold Day In The Sun.mp3,6.86,M
/Skin And Bones/10 Skin And Bones.mp3,7.41,M
/Skin And Bones/11 February Stars.mp3,10.84,M
/Skin And Bones/12 Times Like These.mp3,9.88,M
/Skin And Bones/13 Friend Of A Friend.mp3,6.5,M
/Skin And Bones/14 Best Of You.mp3,8.84,M
/Skin And Bones/15 Everlong.mp3,11.47,M
