User Type,Username,Date,Text
[V],kalleanka_98,2006-12-22T09:47Z,Screenshots http://www.alpha-prime.com/index.php?section=4
,Wit]-Â­[in,2006-12-22T13:55Z,Nech ?iju ?eské a slovenské hry...
,turbomax7266,2006-12-22T20:55Z,pls it not working winrar says that archive is wrong or missing somethink
[V],kalleanka_98,2006-12-22T21:39Z,"Read the information that i did put in the description field(just move up your eyes a couple of lines), before posting any unnecessary comments."
,racingduden,2006-12-23T00:07Z,use 7-zip instead then it works fucko
,dubass,2006-12-23T10:48Z,Password?
[V],kalleanka_98,2006-12-23T11:57Z,"If you are able to read and understand this, then please read my last comment. It will provide you with an answer. Have a nice day."
,Murda Money,2006-12-26T03:47Z,Why the fuck a CZ version?!?! Czech is a crap language
[V],kalleanka_98,2006-12-26T05:55Z,"Probably because there is only Polish and Czech to choose from, take your pick. If you want English, you will just have to wait until sometime next year."
[V],kalleanka_98,2006-12-26T06:04Z,"And it's only the text that is in Czech, voices are in English."
,Kaskilott,2006-12-27T12:57Z,"Did anyone find a crack for this game, in case you did, please post a link here."
[V],kalleanka_98,2006-12-27T14:12Z,"Crack is good to have, but remember that you can play this game without one. I use Daemon Tools 4.08HE without any extra cloaking software and i don't have any optical drives on the gaming computer either."
,seddy13,2006-12-27T21:41Z,"stáhl sem si ?eskou verzi Alpha Prime z torrent.com a vypadá to ?e to chce crack, ale nikde není ani na gamecopyworld, nevíte kde ho sehnat? p?edem dík"
,Murda Money,2006-12-27T22:32Z,"PASSWORD: cOBRa
PASSWORD: cOBRa
PASSWORD: cOBRa
PASSWORD: cOBRa
PASSWORD: cOBRa
PASSWORD: cOBRa
PASSWORD: cOBRa

Just incase someone cant be bothered to read all that"
,seddy13,2006-12-28T16:22Z,"Lidi prosím CRACK do ?eské verze, kde ho mám sehnat?"
,koshman,2006-12-28T18:00Z,"psal, ze to staci jet v DT 4.08 a jede to i bez cracku"
,seddy13,2006-12-28T20:30Z,"Alcohol ani Deamon tools mi nepomáhají, bez cracku to nepojede, tady to asi není ?eská verze ale jiná z upravou na ?eskou, já sem stáhl z torrent. com ?eskou a to je asi z?ejm? v prdeli, (starforce). Crack nikde není, kdyby jste n?kdo v?d?li jak na tu ?eskou verzi tak dejte v?d?t, nechce se mi to stahovat celé znova, dík"
,pyczhy,2006-12-28T23:32Z,"It's not working. Ki akarom csomagolni, és minden file-ra azt írja h helytelen vagy sérült hitelességi bizonyítvány :S:S:S"
[V],kalleanka_98,2006-12-29T00:02Z,"If it's not working, how come I am able to play it? Right now i have drove through the landscape with a car and entered a building. Very Doom 3 like environment, but without the monsters and creepy sound :) You may only have SCSI DVD drivers connected on your gaming system, just as it was tested(read the description field). Daemon Tools is a SCSI drive emulator....just a tip."
,pete1505,2006-12-29T01:34Z,"Kalleanka, if you dont understand Czech will you be able to adjust settings, like video settings--keymapping and so on? If not, unfortunately, Ill have to wait. Thanks for the upload either way, though"
[V],kalleanka_98,2006-12-29T02:34Z,"Pete, settings are in Czech and right now i don't know if there is a way of altering them to English, but I have included a translation(as stated in the torrentdescription) textfile that you can print and use to change your key-mappings and performance/graphics/audio settings. Hope that helps you to be able to enjoy this Doom 3 like FPS."
,mymy,2006-12-29T02:51Z,"thanks  kalleanka_98
but do i have to unplug my cd-rom drives like on other games??   :)"
[V],kalleanka_98,2006-12-29T03:07Z,"mymy, yes, if they are IDE(don't know if USB wired counts) based optical drives. But if they are SCSI optical then you can leave your setup untouched. I don't know if simply disabling IDE optical drives in the BIOS would do the trick. If you try the BIOS part and it works, please post a feedback on it. I have not tried it because i don't have any optical drives on the gaming rig."
,MILKOD2001,2006-12-29T16:36Z,"nexapem preco si nedal na net priamo rozbaleny imidz ale taku picovinu co sa ani neda rozbalit rarkom ani winzipom, do tej pice ceskej"
,devil_033_here,2006-12-30T13:42Z,"this is a fucking crap
cant unite by winrar..... why?????"
[V],kalleanka_98,2006-12-30T14:29Z,"devil_033_here, what exactly is WinRAR telling you? Did you even read the torrent description?"
,Itsara,2006-12-31T02:39Z,"Please !

Send a crack! I Hate Starforce!
Thx"
,mymy,2007-01-01T07:20Z,"hey all its working for me just read what  kalleanka_98 has said.

thanks  kalleanka_98  :)"
,seddy13,2007-01-01T16:18Z,"lidi m??e mi n?kdo prosí poradit, ty soubory mi nejdou rozbalit, pí?e mi to, zadejte heslo pro ?ifrovaný soubor, co stím? p?edem dík ?ekám"
[V],kalleanka_98,2007-01-01T16:40Z,"Please write in English, because I have misplaced my eastern europe translator somewhere in the house."
,roman11,2007-01-05T14:55Z,"Na?o to sem dávate, ke? to nefunguje!!! Nejde to ani cez Alcohol 120, ani DT 4.08 . Po nain?talování otvorí úvodnú obrazovku hry s nastaveniami a vypí?e ,, Cant restore resource 6 ,, . Crack ???????????"
,roman11,2007-01-05T14:55Z,"Naco to sem dávate, ke? to nefunguje!!! Nejde to ani cez Alcohol 120, ani DT 4.08 . Po nainstalování otvorí úvodnú obrazovku hry s nastaveniami a vypíse ,, Cant restore resource 6 ,, . Crack ???????????"
,roman11,2007-01-05T14:56Z,"Naco to sem dávate, ked to nefunguje!!! Nejde to ani cez Alcohol 120, ani DT 4.08 . Po nainstalování otvorí úvodnú obrazovku hry s nastaveniami a vypíse ,, Cant restore resource 6 ,, . Crack ???????????"
,Bacami47,2007-01-17T14:20Z,"Thx for this good game.

The game is 100% working you just need the leatest deamon tools"
,DJ_Bite,2007-01-22T01:25Z,"I tried both cOBRa and c0BRa as the password to unrar these files, but both are NOT working.
Please tell me what the actual password is.

Thanx"
[V],kalleanka_98,2007-01-24T00:55Z,"DJ_Bite, post EXACTLY what WinRAR is telling you. If you are unable to do this in writing, then post a picture instead, because:
1. The password is the one in the torrentdescription(can't read it, when copy&paste it).
2. You are not using the torrent i have uploaded.
3. You have not read the entire torrentdescription.

So C'mon, please post a screenshot."
,methos_tress,2007-01-24T11:42Z,"I hope this game will Work :-)

Thx m8"
,degenerus,2007-01-26T17:07Z,"DIKY - THX , more CZ games THX - uz hraju :-)_)"
,eirik and,2007-01-28T21:23Z,Send a crack
