Filename,Size,Unit
/1-01 Prologue_ Ragtime.mp3,8.63,M
"/1-02 Goodbye, My Love.mp3",1.74,M
/1-03 Journey On.mp3,3.87,M
/1-04 The Crime Of The Century.mp3,2.63,M
/1-05 What Kind Of Woman.mp3,2.37,M
/1-06 A Shtetl Iz Amereke.mp3,1.17,M
/1-07 Success.mp3,4.97,M
/1-08 His Name was Coalhouse Walker.mp3,2.43,M
/1-09 Gettin' Ready Rag.mp3,1.22,M
/1-10 Henry Ford.mp3,1.55,M
/1-11 Nothing Like The City.mp3,2.26,M
/1-12 Your Daddy's Son.mp3,3.4,M
/1-13 The Courtship.mp3,2.79,M
/1-14 New Music.mp3,3.75,M
/1-15 Wheels Of A Dream.mp3,3.62,M
/1-16 The Night That Goldman Spoke At Union Square.mp3,3.12,M
/1-17 Gliding.mp3,3.53,M
/1-18 The Trashing Of The Car.mp3,1.06,M
/1-19 Justice.mp3,2.84,M
/1-20 President.mp3,1.1,M
/1-21 Till We Reach That Day.mp3,3.84,M
/2-01 Entr'acte.mp3,1.07,M
/2-02 Harry Houdini Master Escapist.mp3,915.29,K
/2-03 Coalhouse's Soliloquy.mp3,1.48,M
/2-04 Coalhouse Demands.mp3,3.62,M
/2-05 What a Game.mp3,2.86,M
/2-06 Fire in the City.mp3,811.61,K
/2-07 Atlantic City.mp3,5.13,M
"/2-08 Buffalo Nickel Photoplay, Inc..mp3",2.33,M
/2-09 Our Children.mp3,3.19,M
/2-10 Harlem Pas De Deux.mp3,504.26,K
/2-11 Sarah Brown Eyes.mp3,3.17,M
/2-12 He Wanted to Say.mp3,2.36,M
/2-13 Back to Before.mp3,3.5,M
/2-14 Look What You've Done.mp3,5.52,M
/2-15 Make Them Hear You.mp3,2.01,M
/2-16 Epilogue.mp3,3.61,M
/2-17 Bows.mp3,7.62,M
