User Type,Username,Date,Text
,Kekkio,2005-02-05T16:38Z,är det svensk text på den finska dialogen?
[V],carambole,2005-02-05T22:06Z,"Populär Musik Från Vittula? Du menar ""Populärmusik Från Vittula"" vad? ;-)"
,nazze,2005-02-05T22:43Z,"Ettekö saatana puhu suomea!!!!!!!
Pohjolassa puhutaan suomea!!!!"
,Skitcp,2005-02-06T00:05Z,"Paksokinen melloni homo!!
Piko monan käjtejä!!!"
,finnen,2005-02-06T11:34Z,Vittut tällä ei o joku seederi. vittu tä vittuttaa niin satana
,andii,2005-02-06T14:09Z,"JAMEN VA FAN!!!!! LÄR NI ER INGET I SKOLAN LÄNGRE JÄVLA SKITUNGAR!!!!

SLUUUUUUTAAAAAA SÄRSKRIVA ERA JÄVLA SÄR!!!!!"
,Murderface,2005-02-28T22:20Z,jag säjer då det
,cloud87,2005-08-01T21:58Z,finn jävel höhöh 
,-MegatroN-,2007-10-28T22:37Z,Vägra seeda era jävla pundare!
,jock989,2008-03-22T00:54Z,det skulle va fin om någon kunde seeda ;S
,bellaW,2008-07-05T00:00Z,ehh seeda tack:PP:D
,JesterheadSWE,2008-09-01T12:35Z,fan att ingen seedar då
,adolfssonJ,2011-01-25T01:36Z,Seeda? vet nån hur man kan få tag i filmen om ingen seedar? 
