Filename,Size,Unit
/01 - Jilltro.mp3,1.45,M
/02 - Do You Remember.mp3,6.49,M
/03 - Exclusively.mp3,2.87,M
/04 - Getting In The Way.mp3,5.41,M
/05 - A Long Walk.mp3,6.43,M
/06 - I Think It's Better.mp3,2.35,M
/07 - He Loves Me.mp3,6.54,M
/08 - It's Love.mp3,8.12,M
/09 - The Way.mp3,5.86,M
/10 - Honey Molasses.mp3,3.7,M
/11 - Love Rain.mp3,5.78,M
/12 - The Roots.mp3,1.31,M
/13 - Slowly Surely.mp3,6.31,M
/14 - One Is The Magic.mp3,5.26,M
/15 - Watching Me.mp3,5.23,M
/16 - Brotha.mp3,4.76,M
/17 - Show Me.mp3,5.76,M
/18 - Try.mp3,13.91,M
