Filename,Size,Unit
/00_432145.jpg,41.64,K
/01_OuvertÃ¼re.mp3,2.82,M
/02_Akt 1-1 Die Moritat von Mackie Messer.mp3,4.43,M
/03_Akt 1-2 Der Morgenchoral des Peachum.mp3,1.74,M
/04_Akt 1-3 Anstatt-Dass Song.mp3,2.59,M
/05_Akt 1-4 Hochzeitslied fÃ¼r Ã¤rmere Leute.mp3,1.99,M
/06_Akt 1-5 Kanonensong.mp3,3.25,M
/07_Akt 1-6 Liebeslied.mp3,2.69,M
/08_Akt 1-7 Der Song von Nein und Ja (Barbara-Song).mp3,6.61,M
/09_Akt 1-8 Die Unsicherheit menschlicher VerhÃ¤ltnisse.mp3,5.58,M
/10_Akt 2 -01  Der Pferdestall.mp3,1.34,M
/11_Akt 2-02 Pollys Abschiedslied.mp3,2.6,M
/12_Akt 2-03 Zwischenspiel.mp3,724.12,K
/13_Akt 2-04  Die Ballade von der sexuellen HÃ¶rigkeit.mp3,5.16,M
/14_Akt 2-05  Die SeerÃ¤uber-Jenny oder TrÃ¤ume eines KÃ¼chenmÃ¤dchens.mp3,6.06,M
/15_Akt 2-06 Die ZuhÃ¤lterbande.mp3,6.42,M
/16_Akt 2-07 Die Ballade vom angenehmen Leben.mp3,3.51,M
/17_Akt 2-08  Das Eifersuchtsduett.mp3,3.51,M
/18_Akt 2-09 Kampf um das Eigentum.mp3,2.96,M
/19_Akt 2-10 Ballade Ã¼ber die Frage-Wovon lebt der Mensch.mp3,5.6,M
/20_Akt 3-1 Das Lied von der UnzulÃ¤nglichkeit.mp3,3.12,M
/21_Akt 3-2 Salomon-Song.mp3,5.01,M
/22_Akt 3-3 Ruf aus der Gruft.mp3,1.27,M
/23_Akt 3-4 Ballade in der Macheath jedermann Abbitte leistet.mp3,5.66,M
/24_Akt 3-5 Der reitende Bote.mp3,6.96,M
/25_Akt 3-6 Dreigroschen-Finale.mp3,1.58,M
/26_Akt 3-7 Die Schluss-Strophen der Moritat.mp3,1.94,M
/readme.nfo,2.39,K
