User Type,Username,Date,Text
,muzion,2006-01-05T20:30Z,"98,9% done. Please someone, seed!"
,killer151,2006-01-30T14:17Z,"Seed, i am stuck at 99.9 %"
,killer151,2006-01-30T15:24Z,Seed....I'm at 99.9%
,killer151,2006-01-30T15:26Z,THANKS 100%
,nds69,2006-04-12T15:22Z,Please Seed... Have been on 99 % for two weeks now
,Darkness3,2006-04-15T22:19Z,Please Seed so i can get this nice movie
,Darkness3,2006-04-16T08:57Z,SEED Im stuck at 99.3% and i only have 27mb left.
,Jotze,2006-04-26T13:05Z,please more seeders!
,mensch83,2006-06-27T21:53Z,please seed
,mensch83,2006-06-27T21:58Z,stuck at 79.8%!!
,zorpry,2007-01-25T02:38Z,"I realy like to get this one.
Bin stuck on 98% for two weeks now.
Please seed some more days, then I'll take over.
That's a promise.
Thank you."
,oddape,2007-02-01T17:00Z,seed pliz
,matte8805,2007-02-06T18:51Z,Seed please? Been stuck at 98% for a while now.
,oddape,2007-02-09T11:58Z,"faen er stucked p책 98&%
hvorfor gidder ingen 책 seede. tullinger"
,Ripperaippa,2007-05-22T22:06Z,"I have 99.2%, PLEASE SEED! :'("
,tawa72,2007-11-04T19:50Z,PLEASE SEED!
,tawa72,2007-11-06T08:42Z,Where is the seeder?
,tawa72,2007-11-07T11:30Z,"I have 70%, PLEASE SEED!"
,Mythran12,2008-03-15T00:54Z,any chance of a seed? at 70%
