User Type,Username,Date,Text
,asg][ghostface,2006-01-03T14:44Z,Thank you to those who helped me with the last few epis of season 1. The missing files will be Uploaded as soon as this torrent carries itself (which should be soon since just about everyone is at 98% done)
,asg][ghostface,2006-01-03T15:55Z,"the missing episodes:
http://thepiratebay.org/details.php?id=3427321"
[M],Q91,2006-01-05T09:55Z,"ill help you seed both (got 10mb), so im eager for s2"
[M],Q91,2006-01-07T10:03Z,Rest of Season 1: http://thepiratebay.org/details.php?id=3427321
[M],Q91,2006-01-07T10:03Z,Season 2: http://thepiratebay.org/details.php?id=3428017
,Sonic92,2006-02-02T06:14Z,"Seeder please
"
,Sonic92,2006-02-02T08:04Z,"I'm at 92% just need a seeder for a little while :D
thx"
,tuxedokman,2006-04-27T17:18Z,yah i'm stuck up in the 90s% need seed
,tuxedokman,2006-04-28T21:01Z,"i was disapointed that the opening wasnt included, i havnt heard the theme song in forever. very bad quality too. but i have them and thats what matters."
,insommia0608,2006-05-01T17:08Z,need seeder pls
,insommia0608,2006-05-05T03:45Z,ep 13 is of very bad quality...anything who can repost it?
,superhumanjesse,2006-10-16T22:21Z,i8s there any cool sonic stuff in dvdr files?
