Filename,Size,Unit
"/(01) Breaking Free(Asian English) - Nikki Gil, Vince Chong & Alicia Pan.Mp3",6.32,M
/(02) Kau Muzik Di Hatiku (You Are The Music In Me-bahasa) - Vince Chong & Jaclyn Victor.Mp3,5.82,M
/(03) Gotta Go My Own Way (Canadian English) - Nikki Yanofsky.Mp3,6.49,M
/(04) Je Dois Faire Ã Ma ManiÃ¨re (Gotta Go My Own Way-canadian French) - Nikki Yanofsky.Mp3,6.46,M
/(05) Everyday(Chinese) - Justin Lo & Kary Ng.Mp3,6.84,M
/(06) Bi Sha Ji (Bet On It-chinese) - Luo Zhixiang.Mp3,5.39,M
/(07) Du Bist Wie Musik(You Are The Music In Me-german) - Ben & Kate Hall.Mp3,6.02,M
/(08) Se Provi A Volare(Breaking Free-italian) - Luca Disirio.Mp3,6.18,M
/(09) Anata To Ita Toki (When There Was Me And You-japanese) - Hitomi Shimatani.Mp3,5.41,M
/(10) O Que Eu Procurava(What I've Been Looking For-portuguese) - Ludov.Mp3,3.94,M
/(11) Vou Ser Do Jeito Que Eu Sou (Gotta Go My Own Way-portuguese) - Lissah Martins.Mp3,6.47,M
/(12) Voce E A Musica Em Mim(You Are The Music In Me-portuguese) - Itauana Ciribelli & Thiago Fragoso.Mp3,5.81,M
/(13) No Dejes De Sonar (Breaking Free-spanish) - Conchita.Mp3,5.73,M
/(14) Eres TÃº (What I've Been Looking For-spanish) - Belanova.Mp3,3.44,M
/(15) Por Mu Camini Ire (Gotta Go My Own Way-spanish) - Paulina Olguin Garcia.Mp3,6.42,M
/(16) Eres La Musica En Mi (You Are The Music In Me-spanish) - Paulina Holguin & Roger.Mp3,5.82,M
/(17) Gotta Go My Own Way (Philippine English) - Nikki Gil.Mp3,6.42,M
/cover.bmp,949.27,K
/README.txt,1.42,K
