User Type,Username,Date,Text
,britneys,2008-03-13T17:28Z,"why don't ppl comment lol....
anyhow... thx,great torrent! "
,GoaGamer,2008-05-15T21:31Z,GREAT ALBUM !! thanks :-)
,tpbone,2008-12-05T05:31Z,Sweet....Thanks much!
,roxy23,2009-01-11T22:57Z,Love it!!!!:)
,clfgrn,2009-02-11T20:20Z,thanks man 
,xfilesnut,2009-03-16T05:12Z,amazing :) thanks!!!
,obrigado,2009-04-10T23:09Z,GRACIAS. Thanks
,fedesgs,2009-06-01T23:58Z,Thank you
,modafoca,2009-08-15T03:11Z,"Thanka a lot, CDFBoy!  :D"
,broekvent,2010-01-17T10:51Z,many thanks!
,Mcleary316,2010-11-26T05:00Z,Holy Shit that was a fast torrent...
