User Type,Username,Date,Text
,Supremus,2006-10-31T10:41Z,Visit http://thepiratebay.org/user/Supremus for all my other rips.
,bigredjon,2006-11-15T08:09Z,can more people seed this please?  im stuck at 22.7% and it wont start
,desnake,2006-12-30T21:37Z,plz seed this guys and girls i have season 1 3 4 5 and i am seeding them all plz seed thisone for me :)
,HelNQtt,2007-02-15T12:32Z,"Im Download this now! And i hope for some Seed!
After I will Seed 24/7 (7 days)"
,cathal26,2007-02-26T17:46Z,i can not download this very fast
,JAFO-2006,2007-03-10T03:56Z,"top quality (as usual with Supremus - RESPECT)

i downloaded Engl subtitles from:
http://subscene.com/subtitlesearch.aspx?title=Sopranos"
,ash19,2007-03-17T21:47Z,"seed pls!
Thankyou."
,Qbits,2007-04-30T06:55Z,"great quality, awesome uploads, thanks a lot for all these complete sopranos seasons. Supremus rocks!!"
,Avonport,2007-11-27T07:16Z,"Can someone please tell me how to set my computer so that I can seed? I am running Aquisition to download on an IntelMac. Thank
you.  "
,angel_k_ido,2008-02-19T14:01Z,ANY SUB OR SITE FOR DOWNLOAD IN SPANISH??? PLEASE ANSWER..
,linelise,2008-02-22T18:59Z,come on.... got season 134.... this just takes TOO long... please seed - i am.
,r33fermadness,2008-03-02T14:03Z,Something is strange here. Slowest download ever. my ratio on the d/l is 2.34 and I got %10 of the file after 24 hours. That's 10 days for 5 gigs. damn.
,tcp2150,2008-04-09T14:35Z,Why is this moving so SLOWLY!  OMG!  9 WEEKS?  Does anyone know why this one (with 37 seeders) is so POKEY?!
,cokecankicker,2008-06-10T14:20Z,"guessing its going slow because of 88 fucking leeches and 42 asshole seeders. yo big time seeder clowns, your a bunch of jokes. why dont you look back into the past and remember a time when you were us, leeching. and you 88 other clowns better seed and not forget about the 87 rest of us that waited in line behind you. im so sick of the greed. when a night is through ive uploaded 10 gigs and downloaded 3... be like me. "
,Longy221,2008-07-07T11:56Z,Thanks seeders! I could download the whole thing in just 1 day because I got 200kb/s yesterday! Awesome! I will help seeding for a couple of weeks now! :D
,Fred3,2008-08-21T17:00Z,"This better be worth it, download is slow as hell.

If everyone would at least do a share ratio of 1 (to give back, as people seeded for them to have this torrent available for download) then there wouldn't be any problem.

I at least do a share ratio of 2 to fill that gap of the morons that feel only to leech."
,massenz,2008-08-22T19:37Z,"great torrent, mate - great quality video too - awesome!

thanks for sharing, and I will now seed for a (long) while :-)"
,philliph903,2008-11-28T19:34Z,RIP Pussy
,taxman_42,2008-12-10T17:56Z,This is terrific stuff. Great quality considering the file size. 5/5
,Vedgie,2009-03-09T17:38Z,"Please seed, I have a high ratio but slow downloadspeed :S"
,blaufeld,2009-04-03T23:38Z,Do any of these rips have 5.1?
,DrProfessorMD,2009-07-20T09:09Z,"Please seed, avg 5.2kb.. :(  if u set ur upload speed higher it will go faster for everyone...YOU INCLUDED I will seed for a month when im done "
