User Type,Username,Date,Text
,framerate,2006-03-28T00:10Z,"Appreciate it iradeon6790, thanks."
[V],Toffelmannen,2006-03-31T19:34Z,"Okej! 99.73 % sista rushen nu, s책 kan jag vara med i seedleken ocks책! :D"
,framerate,2006-03-31T21:20Z,"Done! Thanks iradeon6790, it was worth the wait :-) I'll keep seeding as long as I can."
,Bronix,2006-07-27T18:47Z,"I think I have done som heroic seeding here with a 3.22 rate on this huge bitch of a Steevenes Propaganda Collection :p Anyway I cant seem to figure out how to get piratebay to notice it on my stats. How do I do this? 

PS: All you leechers out there dont need to worry. This torrent will be in my seedingbox a long as theres a thing called internet out there ;)"
,petejonesrn,2006-09-14T01:35Z,Does this have the 9/12/06 Special Event?
,pushf12,2008-02-18T17:10Z,"This is a historically worthy torrent.  It is curious to see through Jobsian reality distortion field taken down to see what he got right and wrong.

This torrent isn't getting good seed coverage and is being kept alive by a few people.  Thanks go out those people."
,geekluv3r,2008-07-13T00:17Z,Guys please seed
,metaloret,2009-07-13T19:57Z,"aeg wotw giet thvat torlrent  sjuper fanst   usinng thjis   
tb it.gosipmath ereda. P c P o P m 
sfcumso tafke aibove anjd pasvte in blrowser annd deflete  alvl  P  anld spaices   hafha "
,Blingies,2010-10-06T17:25Z,"any seeders out there?

I registered for an account just to ask... i will be willing to seed to at least ratio 2.0... 0.o"
,0wner,2011-06-04T11:14Z,Please seed ! I need this
,lightrk,2011-08-29T11:08Z,Lot of thanks .Keep up..
,zeroY2K,2011-10-19T14:36Z,Pls Seed that would be indirectly respecting Steve Jobs !!!
