User Type,Username,Date,Text
,Chimairo,2007-05-02T17:16Z,är allt död här>? ...hmm
,Chimairo,2007-05-02T17:16Z,allt verkar nollställt 
,styret,2007-05-02T17:29Z,Thanks
,jeffblake8,2007-05-02T20:41Z,Tack för att du tar dig tid! Gillar verkligen Pedro..
,Doors_Jim,2007-05-02T21:38Z,Tack!  Du bidrar verkligen med kvalitét. Fortsätt gärna på samma sätt. Snälla seeda! Det går trögt.
,Mr.Cheese,2007-05-02T22:17Z,"Why so busy..
Relax and u will get the movie...
Check his other releases and you will see you will get it..
http://thepiratebay.org/user/bbbtruman"
,Chimairo,2007-05-02T22:29Z,piratebay är igång igen.. ett tag va allt uppladdat 1970-00-00...loltänkte väl har jag gått tillbax i tiden..hehe
,Chimairo,2007-05-02T22:34Z,"tackar.

nån som har ""La Mala educación"" ?? vore grymt o få se den."
,Chimairo,2007-05-02T22:37Z,NEVERMIND... lungt jag hitta den...såse om man får ner den bara.
,Chimairo,2007-05-02T22:59Z,"Äsh då..det va bara engelsk text på ""mala eduction"" så fråga kvarstår..är det nån som har den/är villig att ladda upp den.??"
,Mr.Cheese,2007-05-03T17:50Z,Och se. De har tagit bort msg-function. Nu kommer man direkt och ser vad ngn har lagt upp.
