User Type,Username,Date,Text
,fengus,2007-03-26T12:14Z,SEeedddd God dammit!!
,fengus,2007-03-26T12:18Z,ahh well im just gonna use Hatreds crack then cus u Suck so bad at seeding omg
,Russian_TM,2007-03-31T21:11Z,"nice seed, thx!"
,horakimi,2007-04-02T09:42Z,"Thanks this game,but ""Please enter Authentication Key"" messeage.Please key...!"
,Jokks,2007-04-05T23:27Z,Cant run the first race.. Someone else hwo have this problem?
,mrguy,2007-04-07T05:59Z,"same here, can't get the first race to run........"
,mrguy,2007-04-07T07:01Z,"yo Jokks, 

did you copy the IGE folder to the BNK folder? That should make the game work, because the IGE folder contains all the data in providing the races."
,mrguy,2007-04-07T07:02Z,"ey horakimi, use

VTY6 - NE6D - IZ68 - 7CJ4 "
,Holland123,2007-04-07T20:08Z,And were can i find the: ''IGE FOLDER''? I can't vind it...
,ForcedSuicide,2007-04-08T02:20Z,"                         ?  ?
 ?  ?                                           ?                          ?  ?
 ?  ?            ?          ?  ?        ???   ???  ???????                 ?  ?
 ?  ??         ?????      ???????? ?????????   ? ????    ??  ?            ??  ?
 ?  ???   ?     ???     ????  ??? ??? ?????? ???? ????? ?  ?????    ?    ???  ?
 ?   ????????   ???   ???????????  ????????? ???? ???????   ???   ?????????   ?
 ??     ??????? ??? ? ??? ??? ??? ??? ?????   ??????????? ? ??? ????????     ??
  ??            ??? ? ??????????????? ?????   ??????????? ? ???             ??
     ?          ??? ? ??????????????? ?????   ??????? ??? ? ???           ?
                ??? ? ????????????????????????? ????? ??? ? ???
                ??????????? ? ?????   ?????   ?? ???? ?????????
                 ???????  ?????????????    ?   ?? ??? ????????
            ? ???? ??? ???  ? ???  ?          ?????????????????    ?
                  ?? ??      ?????          ? ? ? ???  ?    ??????
                    ?         ???                ?????    ???????
                    ?          ?                  ???  ?????????
                                                   ?  ??    ???
                                                     ??     ?
THIS IS THE DUMBEST SHIT IVE HERD INA LONG TIME
                                                                ?  ?
 ?  ?      ~ Waste your pathetic life                                      ?  ?
 ?  ?                                                                      ?  ?
 ?  ?      > You are nothing and we are everything!                        ?  ?
 ?  ?      > You can't stop us and you never will..                        ?  ?
 ?  ?      > Evil will always remain, whether you like it or not!          ?  ?
 ?  ?      > Keep it up and you will make me cum!                          ?  ?
 ?  ?      > Oh Don Pianooo                                                ?  ?
 ?  ?                        "
