Filename,Size,Unit
/Oh Susanna - Short Stories (2007)/01. Pretty Face.mp3,6.08,M
/Oh Susanna - Short Stories (2007)/02. Beauty Queen.mp3,3.83,M
/Oh Susanna - Short Stories (2007)/03. Bullies.mp3,3.65,M
/Oh Susanna - Short Stories (2007)/04. Three Shots.mp3,6.6,M
/Oh Susanna - Short Stories (2007)/05. Greyhound Bus.mp3,6.55,M
/Oh Susanna - Short Stories (2007)/06. Miss Liberty.mp3,5.47,M
/Oh Susanna - Short Stories (2007)/07. Schoolyard.mp3,6.23,M
/Oh Susanna - Short Stories (2007)/08. Pretty Penny.mp3,4.62,M
/Oh Susanna - Short Stories (2007)/09. Holy Roller.mp3,5.42,M
/Oh Susanna - Short Stories (2007)/10. Billy 4.mp3,9.16,M
/Oh Susanna - Short Stories (2007)/11.Filled With Gold.mp3,5.69,M
/Oh Susanna - Short Stories (2007)/Oh Susanna - Short Stories (2007).jpg,66.99,K
