User Type,Username,Date,Text
[V],alf.brima,2006-01-30T18:21Z,TACK TACK COVERS NÅGON?????????
,svanby,2006-01-30T18:23Z,"Hej SandraT.
Jag blir mycket glad att du lägger upp
Wallanderfilmer, men du måste seeda..."
,SandraT,2006-01-30T18:30Z,Jag seedar! All the way....
,niklasrbb,2006-01-30T19:11Z,Har du massa andra bra gamla SVENSKA filmer att lägga upp också förutom wallander filmerna???
,Wonderboi,2006-01-30T19:28Z,Super att du lägger ut Wallander-filmerna SandraT. Skulle vara grymt om du hade 'mannen som log'. Den enda Wallander som inte funkar.
,niklasrbb,2006-01-30T21:40Z,Mannen som log funkar visst. Det är bara att ändra det felaktiga filnamnet till RÄTT filnamn. Sen är det bara att bränna!!
,WB59,2006-01-31T18:12Z,"Covers here!

http://www.covers.to/index.php?pid=cove2&p=i&rid=60606&&por=3&mod="
,Wonderboi,2006-01-31T18:22Z,Den ena filen på 'mannen som log' är ju en 'oavslutad Bitcomet-nedladdning' funkar den ändå om man bara byter namn på den...?
,ch45,2006-02-01T10:57Z,Den finns på http://www.covers.to/
,until,2006-02-03T11:37Z,Noen som vet om Wallander 3 finns som dvdr?
,Mr.Mister,2006-02-04T01:02Z,Cover:  http://www.covers.to/index.php?pid=cove2&p=i&rid=37838&&por=1&mod=
,Mr.Mister,2006-02-04T01:04Z,"Men Ursäkta, missade att cover redan var postat, så kan det gå......."
,flyboy1,2006-02-07T10:44Z,"www.covers.to funker ikke, noen annen link?"
,OMarkstrÃ¶m,2006-02-24T03:26Z,Hmm...varför inget ljud? Nån annan som har samma problem?
,OMarkstrÃ¶m,2006-02-25T03:48Z,"Fel av mej - ljudet funkar inte när jag lirar den på datorn, men funkar fint på DVD."
,Grexer,2006-03-16T19:07Z,"Jag har en fråga på vissa Torrent sidor så tar det typ 5 timmar att ladda ner en film men här på THEPIRATEBAY så tar det kanske 2-3 till dagar att ladda ner en film?? vad beror det på??? 

Ha d göttt..."
,gregerrr,2006-04-28T17:10Z,Vore ju riktigt najs om dom som har 100% kunde seeda oxå!!! 
,Leton,2006-07-01T19:24Z,"ser ut som att vi kommer att fastna på 99,5 stått still där ett tag nu. Finns det någon där som har hela som kan hjäpa till?"
,trevisotreviso,2006-11-16T22:06Z,är det någon som har ett tips om ett bra program för att göra om mp4 till videoformat att spela i dvd spelaren
