User Type,Username,Date,Text
,Mesut,2006-06-21T01:00Z,tibia nörd hehe
,Kristoffer93,2006-07-01T16:09Z,Haha ja p:D Tibia nörd :)
,Bimpen,2006-07-03T17:31Z,Seeda??? -.-
,klarre1994,2006-08-08T11:58Z,kan nån seeda please
,Dr_Kosmos,2006-09-12T20:39Z,plazz seed!
,allberto,2006-11-26T22:20Z,lol vadå tibia trix? light hack heter det...
,Cascada93,2007-02-13T16:58Z,seed plz
,Hoyat,2007-03-25T21:23Z,Tibia Aim BOT?
,Nabruno,2007-04-03T15:54Z,virus!!! akta
,the-boy,2008-03-02T12:31Z,VIRUS LADDA INTE NER FFS!!!!!
