Filename,Size,Unit
/20 Numeros Uno 4.jpg,22.11,K
/Aerosmith - Livin´On The Edge.mp3,5.83,M
/Bon Jovi - Livin´ On A Prayer.mp3,3.84,M
/Bruce Springsteen - Born In The U.S.A..mp3,4.28,M
/Deep Purple - Smoke On The Water.mp3,5.19,M
/Dire Straits - Money For Nothing.mp3,7.73,M
/Elton John - I´m Still Standing.mp3,2.81,M
/Guns n´ Roses - November Rain.mp3,8.05,M
/Inmaculate Fools - Inmaculate Fools.mp3,4.18,M
/Marillion - Kayleigh.mp3,3.27,M
/Metallica & Chris Isaac - Nothing Else Matters (acoustic).mp3,5.95,M
/Michael Jackson - Smooth Criminal.mp3,3.93,M
/Mike Oldfield - Five Miles Out.mp3,3.96,M
/Modern Talking - Angie´s Heart.mp3,3.25,M
/Nirvana - Smells Like a Teen Spirit.mp3,4.61,M
/Opus - Live Is Life.mp3,3.77,M
/Phil Collins - Easer Lover.mp3,4.38,M
"/Police, The - Spirits In The Material World.mp3",2.73,M
/Queen - Bohemian Rhapsody.mp3,5.41,M
"/Rolling Stones, The - Satisfaction.mp3",4.28,M
/Supertramp - Goodbye Stanger.mp3,5.31,M
