User Type,Username,Date,Text
,kennyzm,2005-05-01T00:00Z,"hva med å lagre den som en divx, slik at filen blir mindre... med min trege linje tar d en evighet å laste ned....."
,Maverick,2005-05-01T00:02Z,Treg linje er ditt problem. Vi vil ha DVD-R.
,blutengel,2005-05-01T01:10Z,"Ja, tack gärna gatebil -02 kan du få tag på -03 också så vore det mkt roligt tack för din generositet !!"
,kentr2002,2005-05-01T01:10Z,godt sagt Maverick :lol:
,PolAriZ,2005-08-14T01:27Z,Please seed! :) thnx
,syte^^,2006-03-28T23:53Z,har vel ikke vw-audi club 2005 også?
,Rambo116,2007-01-11T08:10Z,"seede?
jeg har 2 kb/s bare...


Tanks!"
,henrik.p,2007-02-14T23:05Z,kan ingen vara snäll å seeda lite till..har 90% nu
,trulz123,2007-03-02T00:01Z,DVD format er best.. Drit i Divx ;) Har du noen andre gatebil audiklubb filmer?
,Morteliuse,2007-07-09T13:02Z,"Hei har noen her vw -audi klipp filmer fra våler, rudskogen 2006 eller 2007.. Kan godt være amatør filmet eller filmet fra inn siden av en bil"
,simandk,2007-10-03T22:55Z,please seed this: http://thepiratebay.org/tor/3306430/Q-GJENGEN___Spr__k__norsk_og_eng__Tekst__norsk
