User Type,Username,Date,Text
,Szode,2004-11-14T09:42Z,any subs? other audio?
,mine,2004-11-15T15:40Z,Seeda gärna tills nån fått ner det iaf.
,mine,2004-11-15T15:42Z,"Audio:       DD 5.1 english
Subtitles:   swe.dk.nor.fin

Enligt nfo:en"
,pussygalore,2004-11-16T19:09Z,seeds?
,mine,2004-11-17T21:50Z,"calimero152
Du skulle inte kunna tänka dig att seeda så att åtminstone en får ner den??"
,d-one,2004-11-19T08:36Z,"Nu är det 3:e gången jag försöker ladda ner American History X... varenda jävla gång har dom slutat seeda innan någon hunnit få hem hela, va trött man blir JÄVLA lamers!!!"
,Janiqq,2004-11-27T23:11Z,Paste info file here tack !
,denimdemon,2005-01-05T19:29Z,"seeda for faen, raska på"
,Benji_9,2005-01-10T19:07Z,calimero152: kan du inte åtminstone låta en person ladda ned den så kan han sen fortsätta seeda. Jag har t.ex 65%..
,LosKyllos,2005-01-12T14:16Z,please reseed :D
,oZis,2005-01-23T19:56Z,plz seeda... 
,Bov3n,2005-01-24T09:50Z,"Som ni ser har ingen fått ner filmen och han som la upp den är den bögigaste människa jag vet...man skulle kunna gå och köpa filmen jag vet men va fan, man blir ju fan förbannad..."
,Janiqq,2005-02-06T13:27Z,"This version have some huge problems ?

Movie stops after chapter 24 and chapters 25-33 are missing ? !.... I tried to remake image with UltraISO, not help... Remake movie with dvdShrink.... it tilts when it gets on chapter 25 ?!

Tried to watch on WinDVD 6 PLatinium, PowerDVD, Windows Media Player,,, didnt work ?!

Tried to re-download... it says 100 % complete... and there is all files and in correct size....

What is wrong with this file ?! "
,Janiqq,2005-02-06T13:36Z,"                  X e o N - V o r T e X   P r e s e n t s                  

                    American History X *Complete*  DVD-R                   

                        R e l e a s e   D e t a i l s                       


  Ripper:    XeoN-VorTeX            Source:      Retail DVD                
  Supplier:  XeoN-VorTeX            Video:       720x576 PAL               
  Packager:  XeoN-VorTeX            Audio:       DD 5.1 english            
  Format:    Prassi                 Runtime:     119 minutes               
  DVD Date:  06/04/1999             Size:        92x50mb                   
  RLS Date:  07/24/2002             Re-encoded:  Yes                       
  RLS Type:  DVD-R                  Subtitles:   swe.dk.nor.fin            
  Movie Yr:  1998                   Genre:       Drama                     
                                     Rating:      8.4/10 (25785 Votes) "
,Citybird,2005-02-11T10:33Z,Same problems here!! What should I do to fix this?
,Janiqq,2005-02-11T12:31Z,no idea.. re-downloaded  this one and still have same proble.. this is not working !? .. fix patch ?... is there some ?
,theanalogkid,2005-07-21T23:30Z,"I should warn that I couldn't watch this whole movie -- it freezes towards the end. I've burned it twice and it freezes in the same place, so it wasn't just a freak accident. Perhaps my DVD player is broken, but you might be careful anyway."
,matte_fcb,2005-08-13T19:21Z,"En underbar film, bör ses av alla!"
,Blide,2006-05-24T23:01Z,Seeda snälla...har just börjat ladda nu...Kommer ju tar 3 år om den ska ligga på 14 Kb hela tiden
,bagaren_91,2006-12-22T17:21Z,seedaaa!! faan tar ju flara år annars!!
,Hellboy_martin,2008-03-02T21:15Z,Please seed! I  really want this movie.. And I wonder if there is menue on this movie?
,tjohan06,2008-03-06T17:43Z,tja kan nån seeda lr???
