User Type,Username,Date,Text
[V],markienne,2006-10-31T13:04Z,"åh, tack! :)"
,rosasune,2006-10-31T14:00Z,Många tack Mondo
,mr fritte,2006-10-31T18:41Z,"Han var en fantastisk ""läsare"". Tack, njutbara stunder"
,ChristinaSwe,2006-10-31T22:20Z,Tackar
,mikeceder,2006-11-05T00:03Z,"Tackar, mondo!"
,mikeceder,2006-11-05T23:45Z,"Efterlyser någon som kan hjälpa mig!
Hur gör man för att lägga ut böcker man har?"
,-OLDBOY-,2006-11-13T16:18Z,"sjysst, var just på biblo och frågade om denna.
Men hur lyssnar man?
Behöver man bara bränna ut på en cd eller?"
[V],mondo,2006-11-15T15:26Z,"Oldboy >>
Jag hoppas och antar att du vet hur man hanterar en mp3-fil?? :)

I vilket fall så är det bara att bränna ut på cd, lägga in på din mp3spelare, lyssna från datorn etc.."
,Magnus Brage,2006-12-04T19:24Z,"inte för att jag vet vad lovcraft är, men ernst hugo räcker för att jag ska tanka detta :)"
,-OLDBOY-,2007-01-05T04:20Z,"Japp gick bra, brände ut den på en CD. Datorn låter  så in i helvete så om den är på hör man inget :P

Finns det fler historier från lovecraft som E.H Järegård läser?"
,fekal,2007-03-21T21:33Z,Tack som fan i helvete!
,LennyG,2007-09-09T16:25Z,Tusen tack för seedning av denne giganth!!!
,Inkorrekt,2008-05-17T16:27Z,Seeda! =)
,bananberg,2008-06-05T23:09Z,"är det någon som har vansinnets berg på svenska? den är en rysare från början till slut, en perfekt bok att lyssna på för att inte somna.
den fanns som torrent tidigare men jag hittar den inte längre. Snälla hjälp mig!"
,sadgOd,2009-02-17T11:59Z,Grymt jäkla bra!!! Lyssnar alltid när jag ligger å pendlar med bilen! Tack för torrent!
,WiCkEdRock,2009-05-07T00:13Z,"Denna.. Denna GIGANT! 

Seedar i 1000 år när jag fått hem den."
,Quantize,2010-06-20T11:19Z,Järegårds röst är ju perfekt till Lovecrafts berättelser
,timbongo666,2012-04-18T19:11Z,ernst-hugo i mitt hjärta!! seedar tills cthulhu vaknar ur sitt slummer o vänder upp o ner på världsordningen
,Cineasten,2012-08-18T14:20Z,Vad trevligt det vore om någon ville seeda. Den här har jag verkligen velat lyssna på.
