Filename,Size,Unit
/00 - Anouk - UpDate.m3u,1.23,K
/00 - Anouk - UpDate.nfo,1.28,K
/00 - Anouk - UpDate.sfv,888,B
/01 - Who Cares (Acoustic Version).mp3,8.58,M
/02 - Everything  (Acoustic Version).mp3,10.9,M
/03 - Too Long  (Acoustic Version).mp3,7.61,M
/04 - Searching  (Acoustic Version).mp3,8.59,M
/05 - Stop Thinking  (Acoustic Version).mp3,8.12,M
/06 - Wait and See  (Acoustic Version).mp3,8.99,M
/07 - Margarita Chum  (Acoustic Version).mp3,9.13,M
/08 - It Wasn't Me (Live At Oosterpoort).mp3,13.02,M
/09 - Losing My Religion (Live At Oosterpoort).mp3,9.02,M
/10 - Michel (Live At Pinkpop).mp3,10.63,M
/11 - Between These Walls (Acoustic Version).mp3,8.77,M
/12 - Hail (Live - Denk aan Henk).mp3,9.9,M
/13 - Searching (Live - Denk aan Henk).mp3,10.32,M
/Anouk - UpDate BACK.jpg,184.86,K
/Anouk - UpDate FRONT.jpg,84.12,K
