User Type,Username,Date,Text
,mk7,2006-01-11T13:19Z,is this whole version of counter strike?
,Giffaren,2006-02-07T20:08Z,seeda
,Giffaren,2006-02-07T20:18Z,Please Seeda
,Giffaren,2006-02-07T20:18Z,snälla seeda
,Giffaren,2006-02-07T20:25Z,hurry up plz seeda
,Suzy Wong,2006-02-14T08:04Z,google darksteam from Emporio u can get virtually any game released from steam
,Nicke10,2006-02-16T11:54Z,could anyone seed plz?
,flaxis,2006-02-16T22:32Z,How do i add bots???
,daboss1,2006-02-25T17:40Z,flaxis you nOOb... in the console you write bot_add_ct or bot_add_t
,tompa9000,2006-03-05T23:00Z,"how can I play a multiplayer game on internet?It says invalid cd-key, and I can't find anywere to change it!"
,Wengeven,2006-03-07T16:40Z,This is the LAN version only! Dumbass!
,man-killer,2006-03-10T15:15Z,THx...i dont like the game...but i can lan on it XD
,man-killer,2006-03-10T15:15Z,BTW source is better 
,jolovol,2006-03-16T18:46Z,Source SUX big time
,oskk522,2006-03-17T16:20Z,"neonitro You fucking morron! Write description in english, not dat fucking lang nobody understands exept you! BAAAAAAAAASTARD!"
,oskk522,2006-03-17T16:21Z,"tompa9000, visit dis site: http://jeesus.istheshit.net/"
,kevin66,2006-04-14T15:00Z,"Hallå? Vilkka server ska man in på? Inga funkar, villken av de?!"
,Flugfarfar,2006-04-15T04:37Z,"Everybody listen: This verision does NOT work online, for that you'll need to BUY the game (and please, it isn't expensive). This game works fine on LAN, but there is one way to be able to play on internet and that is with Hamachi. Read more here: http://www.hamachi.cc/"
,AutoCrotex,2006-05-03T16:43Z,fan va nice seed. jag tankade ner skiten på 15minuter :D wiiiie!;D
,PopYaCollar,2006-05-24T14:22Z,"This is full version ! 1.6 + Lan + Bots . No Steam . And Yes u can play lan not internet . But here is the detected server include . Read manual and start then give your friend in any place your ip and here u go ;) , just like internet ! 
"
,Wikaren,2006-05-28T19:05Z,Vart ska jag skriva bot_add_ct?
,kewla,2006-05-29T16:04Z,i konsollen but please acc my download
,Wikaren,2006-05-29T20:43Z,Jag vet ju inte vart konsollen är:S Hur går jag för att komma dit? snälla hjälp mig!
,pejyel,2006-06-07T02:07Z,Torrent file missing.... re-seed ?
,_lindvall_,2006-07-07T19:29Z,pls seeda (A)
,Zeroskate,2006-07-08T18:22Z,I can´t play it (Jag kan inte spela det?)
,_Ray,2006-08-13T03:37Z,seeda förfan
,zibra,2006-08-27T11:42Z,seed thnks!:D
,tehlo,2006-12-07T23:14Z,"Jag vet ju inte vart konsollen är:S Hur går jag för att komma dit? snälla hjälp mig!


tryck på   §  så kommer du dit  ;)"
,chabbe12,2007-02-22T10:57Z,hej! fungerar verkligen det verkligen? behövs inte det stem? jag tror inte att han har steamat den
,alex1234567,2007-07-05T14:52Z,hej hej jag behöver hjälp hur får jag bort input not surported jag kan inte spela alls skärmen är svart och då kommer de upp in put not surported. bakrunds musik är också med jag har om installerat de as många gånger men hjälper inte hjälp mig !!!
,mirr,2007-07-29T15:05Z,kuk huven jag behöver kod
,knylander,2008-04-05T00:19Z,är ni sjuka i huvudet. det står -->No Steam
,kan kan,2008-09-08T21:22Z,"Svensk ventrilo server 2.1.4
Open 24/7

Ip: 62.20.220.132
Port: 3784"
,Shpitza,2009-04-22T20:32Z,http://thepiratebay.org/torrent/4858315 is better. This have poor grAPhiCS
,Shpitza,2009-07-13T12:57Z,"THIS IS SHIT!
DOWNLOAD COUNTER STRIKE 1.6 FROM

http://thepiratebay.org/torrent/4858315"
,jooiiee3,2010-06-16T10:29Z,"DONT DOWNLOAD 3 TYPES OF TROJAN!!! //ESET SMART SECURITY 4
fuck this
DOWNLOAD MY:http://thepiratebay.org/torrent/5631075/Counter_Strike_1.6_(with_Bots)___Maps_-jooiiee3"
,BoboSmrad,2010-08-26T16:54Z,do this have hl exe or no?
,rKn.,2010-09-12T01:08Z,"Virus infected, don't download. Will fuck up your PC, I am protected by F.Secure and  Malwarebytes  stille got through. DO NOT DOWNLOAD THIS TORRENT"
,marceleon,2011-01-24T13:29Z,"on the both counter strike icons that appears on the desktop i have to press right button on them and click on ''run as administrator'' (because they do not open with other way) and then appear this error:
Available memory less then 15 MB!!! -272424960"
