User Type,Username,Date,Text
,gcason,2007-04-22T23:24Z,Nice!  Thanks!
,neil2005,2009-01-03T08:01Z,Thanks for this :) 
,Greeno225,2009-03-14T01:47Z,LeninistStalinist go spill your disgusting marxist propaganda somewhere else.
,broodovermind,2009-04-16T04:16Z,"hey, bob, can you seed don't know much about mythology.  need it desperatley for class!!!"
,pitik_mingaw,2009-04-22T06:35Z,"great torrent, tnx for this Bob, i reli love the books of ayn rand. tnx again mate."
,indiaman,2009-12-30T21:27Z,"They say books change your life.The Fountainhead certainly did that for me.
Thanks for uploading my favourite book.
Wish you a Happy New Year."
,Phobos2005,2010-04-13T03:35Z,Ayn Rand = Fascist Cunt.
,djankobear,2010-04-20T21:06Z,Phobos2005 - Ignorantia legis neminem excusat
,americanu197,2010-06-29T13:36Z,its horrible how this is split in hour long bits not by chapters... but thanks anyway i liked it so much i got the paper edition also
,greeno229,2010-09-06T00:35Z,"""LeninistStalinist""... LOL"
,CapitalistDog,2011-03-04T11:41Z,Greatest philosopher in the history of mankind? I think so.
,SixDays,2011-03-11T16:44Z,"OOOOOOOOOPS!

I just 'accidentally' deleted the communist comments. 

(keep your crap to yourself)"
,Mimimae,2011-04-25T11:02Z,"Nice to see a book that still can make people react :)
What beetter advrtisment do one need?"
,lol9765,2012-05-01T18:50Z,Terrible book. Ayn Rand can't write for shit.
