User Type,Username,Date,Text
,steve442,2008-01-19T05:41Z,All at 320kbps
,dennyb66,2008-01-26T23:39Z,Please Seed!
,yab_etarip,2008-03-21T23:03Z,fuk yeah!  the only one's that count too! thx seeders!
,brandomonk,2008-03-28T04:24Z,@320kbps! thank you!
,cabowabojax,2008-04-06T15:55Z,AWESOME !!! Thank!
,Rickslick,2008-05-13T20:42Z,Thanx =)
,Blackbearded,2008-07-15T00:33Z,Sweeeet! Thanks
,Cyborg2112,2008-07-20T01:52Z,"Awesome Dude!

From the times before mp3.  Nice one.  Live on"
,gniakoue,2008-08-15T09:16Z,Merci!!!
,Vorperblad,2008-08-30T23:22Z,Wot a Kollection!!! Thanx budd.
,nickytwotime,2009-01-17T16:51Z,this is awesome. thanks for download. will reseed.
,jlsmetalhead,2009-09-21T20:56Z,"Some Asshole Stole My Cd Of W.A.C.F.

But Thanks To You I Will Have A Burned Copy.


FUCK A THIEF!!!!!!!!!!!!!!!!!!!!!!"
,freebird0150,2009-12-11T05:21Z,"This is bullshit gets to 90% download and quits 
I tried twice"
,CHARIS65,2010-01-01T00:23Z,Thanks!!!
,enriquejones666,2010-09-18T11:15Z,"Fucking Awesome! Just listened to a few songs (to verify the quality), and they're as good as everyone says. Hi-Quality Rip, thank you my man!
(I'm in the same boat as 'jlsmetalhead'. Some dillhole broke into my apartment and stole all my CD's, including my entire VanHalen collection. It feels good to finally get some of it back.)"
,anom__2,2011-05-09T11:55Z,seed please!
,bagpipegml,2011-10-21T11:09Z,Thanks !!!
,fags,2012-03-06T04:38Z,"gracias steve, tremenda recopilacion, aca esta todo van halem, gracias.."
