User Type,Username,Date,Text
,yowny,2005-01-21T15:08Z,hvilket program m책 jeg bruke f책r 책 spille av disse filene ??
,hilde11,2006-03-08T00:41Z,PLEASE SEED!!
,Arnold S,2006-05-18T20:37Z,Thanks soooooooooooo much!!!!! It's good that someone scans these comics. :D
,helico1,2006-06-30T02:17Z,"please, keep on seeding!"
,helico1,2006-06-30T02:21Z,Thanks in advance 83.xxx.x.x9 with Mainline.
,Pippin,2006-09-13T20:16Z,Please seed!
,detreglown,2008-02-21T03:44Z,"Your freakin awsome Gesh, Thanks so much for putting this up"
,binaryassassin,2008-04-03T04:18Z,This is an incredible find!  Three cheers for Gesh.  =)
,arthedoc,2008-06-07T19:17Z,"superb post awesome work.i have been looking for it.if possible,plz post full series."
,nidhix,2008-09-11T14:46Z,is this in cbr format...been looking for that for long.
,Mir182,2008-11-04T16:35Z,thank you!
,marsxd,2009-07-04T08:09Z,"this IS in cbr!

Thank you!"
,sserene,2010-02-17T03:56Z,Thanks a ton man.........
,fsiguy,2010-03-16T04:40Z,When I try to open the files I get a password prompt. Can anyone give me the password for these files?
