User Type,Username,Date,Text
,Mp3chrille,2004-10-03T12:57Z,Innehåll?! Subs å sånt menar jag...;)
,grodman,2004-10-03T14:41Z,"PAL = Nordic sub´s

Annars vet i f-n vad man ska tro.."
,Centurion,2004-10-03T14:54Z,http://www.imdb.com/title/tt0346293/
,decaffed,2004-10-03T15:46Z,Undrar hur många gånger man skall behöva bli sne på att folk inte seedar sina förb... torrents..
,Pelle_kalle,2004-10-04T14:52Z,decaffed: tror nog inte du skulle blir det om du hade lite tålamod.. iofs finns det idioter men oftast e det väl trackern som e seg :)
,ThE_cRiLl,2004-10-06T22:12Z,meny med??
,ReMuX,2004-10-06T22:34Z,"Jag har gjort ett kanon fint DVD cover till denna filmen
custom hög upplösning, ska seeda det om jag bara kommer på hur man gör =/.."
,gutekungen,2004-10-07T10:43Z,"Den enda sub som fanns var ju bara engelsk..

Ingen svensk sub."
,beto,2004-10-12T22:39Z,"Jag har filmen, dock utan sub.
Kan lägga upp den om någon önskar?
Iofs ingen dvdr"
,Stilnoct,2004-11-10T11:26Z,Grymt bra film !!
,mitsumitsu,2004-12-02T09:21Z,Can someone say what subs this DVD has for exactly ? It would be nice.
,Mike_____,2004-12-25T05:23Z,är detta del två eller del 1
,sambucca,2005-05-08T13:11Z,"tja... ny här. kan inte mycket om sånt här, men varför har min nerladdning stannat på 97,7%????? vill ha denna filmen. är ju förbannat bra o intressant. hur får ja hem hela?"
,DaVidZ75,2005-05-31T13:08Z,"btw, seeda!!!"
,DaVidZ75,2005-05-31T22:59Z,seeda. snälla!!!!
,EsaRinahka,2006-01-22T11:23Z,Great torrent...Now seed it please!
,jonebad,2006-04-19T17:34Z,seeda för fan...har ståt på 0.6 i en vecka nu:(
,Murrremupp,2007-01-17T02:34Z,snälla kan nån seeda den
,Massikka,2008-08-10T14:55Z,thanks*
