Filename,Size,Unit
/01 - The Guess Who - Shaking All Over.mp3,2.47,M
/02 - Bobby Fuller Four - I Fought The Law.mp3,2.1,M
/03 - Box Tops - The Letter.mp3,1.78,M
/04 - Canned Heat - On the Road Again.mp3,4.61,M
/05 - Creedence Clearwater Revival - Fortunate Son.mp3,2.12,M
/06 - Count Five - Psychotic Reaction.mp3,4.3,M
/07 - Deep Purple - Hush.mp3,4.05,M
/08 - Edwin Starr - War.mp3,3.06,M
/09 - Jefferson Airplane - White Rabbit.mp3,2.33,M
/10 - Jefferson Airplane  - Somebody to Love.mp3,1.99,M
/11 - The Kinks - All Day And All Of The Night.mp3,2.22,M
/12 - Martha And The Vandellas - Nowhere To Run.mp3,2.73,M
/13 - Rare Earth - Get Ready.mp3,2.53,M
/14 - The Kinks  - You Really Got Me Now.mp3,2.06,M
/15 - The Trashmen - Surfin Bird.mp3,2.15,M
/16 - The Troggs  - Wild Thing.mp3,3.54,M
/17 - Budapest Symphony - Ride of the Valkyries.mp3,9.27,M
/okÅadka.jpg,12.89,K
