User Type,Username,Date,Text
,Br0nam,2004-09-14T21:34Z,nfo says part 14? but it is part 15?
,Spendrup,2004-09-15T05:03Z,"Hehe,som det kan bli när man är trött och sjuk ...
Tack för att du påtalade det."
,Br0nam,2004-09-15T13:51Z,"hehe, takk for uploadinga :) holder fremdeles på med part 6 :( *vil ha bedre linje*"
,tyr2631,2004-09-15T14:55Z,Tack för en härlig serie =) skulle inte någon seeda omslagen så vore jag jätte tacksam 
,Tholle,2004-09-15T15:04Z,Omlsagen gå att hämta på http://daprogger.mine.nu/
,Raven001,2004-09-18T10:33Z,är det del 14 eller 15?
,Knaspeter,2004-10-29T06:20Z,"Men vart blev del 7 av?
Suck, en sån underbar serie och så missar man ett avsnitt... Ingen som kan lägga upp den på nytt eller som vet vad som hänt?"
,biggan46,2004-12-30T09:10Z,Är det ingen som har hela som kan seeda ett tag
,Grismannen,2005-04-21T14:39Z,"Är det bara jag som finner det konstigt att de tyska personer som intervjuas i filmen,som var med när det begav sig är Hitler motståndare. Man kan ju tycka att det kunde vara intressant att ha fått höra åsikter från personer som stod på hans sida och som tyckte att det Hitler gjorde var ok. För finna sådant folk kan väll inte ha varit alltför svårt för uppenbarligen fanns det ju folk som stödde honom. Bara en liten fundering från min sida."
,Foxtrot74,2005-05-25T23:23Z,Kan noen være så snill å seede. Har kommet til 44%.
,tummen2,2006-01-11T23:32Z,Vi är många som behöver hjälp med de sista procenten. Någon som har 100 % ?
,denonmann,2006-01-13T01:51Z,"98,2%. Please, anyone?"
,pj_09,2006-02-08T22:47Z,"Still at 98.2%, anyone?"
,tummen2,2006-03-18T21:53Z,"The World at War part 15 is here complete
http://thepiratebay.org/details.php?id=3459094"
,asd2009,2009-12-21T19:50Z,"Hej
Kan du möjligtvis seeda The.World.At.War.Part1 & 15.
tackar på förhand"
