User Type,Username,Date,Text
,snabblus,2007-12-24T14:57Z,"bästa julklappen, tack"
,eeaudio1974,2007-12-25T21:06Z,"det er jeg som har laget hele torrenten fra min nyinnkjøpte Fleksnes boks. så det er jeg som seeder med max hastighet ut. så alt avhenger av meg for at alle skal få ned hele torrenten. derfor regner jeg med at så fort jeg har uploadet hele torrenten på nesten 40gb, så overtar dere hele seedinga videre. da har jeg gjort mitt.

disse filene kan du brenne som dvd og se på med vanlig dvd spiller, eller du kan se på filene med PowerDVD. Sikkert VLC også.
De er rippet med DVD DECRYPTER.

SIER DET IGJEN! JEG STOPPER SEEDINGA SÅ FORT JEG SER AT HELE TORRENTEN ER UTE. SÅ VÆR KULE MOT HVERANDRE OG SEED LENGE.

NUXX"
,CinEmaS,2007-12-27T00:58Z,"Har ni inte Svenska texter i era DVD releaser i Norge?
Köper man en DVD i Sverige är de Nordiska textningarna med!"
,prepparn,2007-12-27T13:52Z,"Vilken underbar samling , får man inte missa , Tack u.l."
,eeaudio1974,2007-12-29T13:02Z,"nå har jeg laget torrenten og seedet 51,4gb. så nå sier jeg takk for meg. så nå er det opp til dere å seede resten.

NUXX"
,frankrune,2007-12-29T14:29Z,"hei eeaudio1974,kan du seede litt til det er noen som har lastet ned noe ,og det ser ikke ut som om di har tenkt å laste ned noe mer.da får ikke vi som vil ha denne torenten den."
,frankrune,2007-12-29T14:32Z,til dere som har lastet litt ned av denne torenten. dere må då la andre få noe av dere ....for faen.det er en som har lastet hele denne torenten ned kan ikke du seede litt ??
,frankrune,2007-12-29T14:34Z,"jeg har bare fått 60,7"
,ironman74,2007-12-29T15:49Z,Där finns ingen som har fått ner 100%
,Ultimate999,2007-12-29T17:47Z,"Hei,
takk for kjempefin upload, MEN, det er INGEN her som har fått ned 100%. Snart er det 150 som står fast på 60,8% ! Please seed resten.
Takker på forhånd!"
,Nizze_Hult,2007-12-29T20:25Z,"eeaudio1974!!! Att du har uploadat 51.4 GB betyder inte att filmen är ute!!! Vi är 269 st just nu som sitter fast på 60,8% !!! Du får ju för f-n seeda så att några kommer upp på 100%, annars är det ju ingen mening att du lägger upp något... Kom igen!!"
,eeaudio1974,2007-12-29T22:17Z,"OK. jeg skal seed litt mer.


NUXX"
,Ultimate999,2007-12-29T22:39Z,"Puuuhhh!
Takker, da var vi igang igjen ! Please seed til at du ser at minst 3-4 har fått ned 100%, så ordner vi ""resten"".

Um8"
,eeaudio1974,2007-12-29T22:47Z,bra..  for jeg bruker hele min båndbredde på dette.
,Ultimate999,2007-12-29T22:57Z,"Skjønner det ! En upload på nesten 40 Gig tar gjerne både båndbredde og tid. Takk for at du gjør dette!

Um8"
,eeaudio1974,2007-12-29T23:06Z,"bare morro. skulle ønske jeg hadde raskere linje ut bare.   20 inn og 1,5mbit ut..  :( 
men men..  det går tilslutt....
tenker å legge ut mere norsk.

NUXX"
,Ultimate999,2007-12-29T23:19Z,"Rakere linje ut, ja.... hvem ønsker seg ikke det? 24 inn og 1mbit ut her. Se det på denne måten: Du gleder en masse mennesker med denne MEGA-uploaden. Hvis du hadde stoppet å seede nå, ville det ha vært tidenes største sløsing med båndbredde. (Ca. 130 stk. som har lastet ned 24 Gig. med ubrukelig data ++ hva de igjen har lastet opp). Så, STÅ PÅ!
Vennlig hilsen
Um8"
,Nizze_Hult,2007-12-30T01:23Z,"TAKK!!! 61,3% nu och det ökar! Jag fortsätter att seeda sen till minst ratio 3 (120 GB)."
,eeaudio1974,2008-01-01T15:08Z,"JEG HÅPER VIRKELIG FOLK SEEDER NÅR DE ER FERDIG. JEG HAR NÅ SEEDET SNART 80GB. NOEN MÅ HA FÅTT DEN ELLER FÅR DEN NED SNART.

NUXX"
,sdmad,2008-01-01T18:27Z,"Vel, jeg har hittil lastet opp 54GB men mangler mye. Ikke gi deg.... eeaudio1974"
,hochenbahn,2008-01-02T08:04Z,"Hej NUXX 
Nu är vi snart i hamn. Jag har nu 95,8 vilket mångra andra också har . Verkar vara mest i min gren. Går ju rätt sakta så det kan väl ta upp till en dag innan det är klart. Sen fortsätter jag tills nästa har hundra. 
Är en stor fan av feksnes jag så tackar stort för denna torrent. Ha det bra /hochenbahn"
,Peugeot_406,2008-01-02T14:57Z,"Tack, jag hoppas jag hinner få hem hela, kommer att seeda länge. Fleksnes är helt klart min största favorit!!!"
,eeaudio1974,2008-01-02T16:31Z,"takker. :) bra dere seeder når dere er ferdig.
så legger jeg opp masse mer norske bra saker.

NUXX"
,ironman74,2008-01-02T17:10Z,Tackar för en fantastisk torrent. Du sitter inte inne med  Brødrene Dal - Samlede verker 
,eeaudio1974,2008-01-02T19:38Z,"jeg har KLM samlede 4 dvd.

NUXX"
,eeaudio1974,2008-01-02T19:38Z,"jeg har Brødrene Dal samlede

NUXX"
,Peugeot_406,2008-01-02T19:58Z,"Varför sitter så många fast på 99,9%?"
,frankrune,2008-01-02T20:17Z,skal du laste opp klm og brødrene dal????
,eeaudio1974,2008-01-02T20:19Z,nå ser det ut som folk er ferdige med fleksnes.
,frankrune,2008-01-02T20:21Z,nå popper det opp folk med 100 prosent bra og her skal det seedes
,Peugeot_406,2008-01-02T20:24Z,"Tusen tack igen. Lägger du upp Brödrene Dahl skall jag söka norskt medborgarskap.
Calle"
,eeaudio1974,2008-01-02T20:24Z,"ok. da setter jeg i gang neste prosjekt.
Brødrene Dal"
,Ultimate999,2008-01-02T20:26Z,"Stemmer det. Tusen takk eeaudio1974 !
50 ++ som har fått den ned nå. Vi overtar seedingen nå.
Er det noen som har funnet cover (Boxcoveret) og labels? Tør ikke spørre eeaudio1974 om dette?

Um8"
,frankrune,2008-01-02T20:50Z,"er det noen hær som kan hjelpe med.jeg prøver også å legge opp en torent,jeg går på upload,finner frem det som skaL OPP , og jeg setter inn sikkerhets koden ,da kommer det bare at ""det ikke er en torent fil.hva må jeg gjøre??hvorda legger jeg opp en torrent fil,???"
,ironman74,2008-01-02T20:57Z,"Toppen eeaudio1974, finns det något mer spännande än Professor Dövels. Super om du lägger upp det :-))))"
,eeaudio1974,2008-01-02T22:14Z,"http://thepiratebay.org/tor/3958607/Br____drene_Dal_samlede_verker_-_NORSK_-_%5BNUXX_DVDR%5D
her er den

NUXX"
,Ultimate999,2008-01-02T23:22Z,"Ingen andre enn meg, som savner boxcover + labels? Hva gjør dere andre, skriver på discene med en tush (penna), og stabler de på en spindel? Savner boxcover + labels.....
""Norcovers"" har label til disc 6,mangler resten...
En slik fantastisk upload fortjener bedre?
Pleaseee eeaudio1974, har du en scanner?
Vennlig hilsen
Um8"
,eeaudio1974,2008-01-03T06:28Z,"nei, jeg har ikke scanner. ikke gidder jeg å kjøpe en heller..

nuxx"
,eeaudio1974,2008-01-03T16:36Z,"Her er DVD coverne. 
Jeg er snill mot dere ass...  hehe

NUXX

http://thepiratebay.org/tor/3959690/Fleksnes_Fataliteter_DVDCOVER_-_%5BNUXX%5D"
,bander49,2008-01-03T19:45Z,"Hvorfor er det ingen som seeder?
Er dere kun egoister som kun vil ha og ikke dele?"
,Nizze_Hult,2008-01-03T20:26Z,"bander49, ta och kolla ditt program istället för att gnälla!! Just nu är det 57 st som har 100% och seedar och 258 st källor... Räcker det för dig???"
,Peugeot_406,2008-01-04T00:24Z,"Jag ska seeda länge, men jag håller på att ladda upp andra torrenter. Börjar seeda mera om en eller två dagar.
Calle"
,Darkform,2008-01-04T20:37Z,Hvordan får jeg brent ut disse? De er for store for en dvd...
,Ultimate999,2008-01-06T00:06Z,Double Layer plater (8.5Gb)
,Peugeot_406,2008-01-06T12:48Z,"Använd DVD-Shrink. Ett väldigt lättanvänt program. Sedan får filmerna plats på en DVD5.
Calle PS. Kvaliteten på filmerna blir lika bra.DS"
,svampen1,2008-01-06T15:50Z,Kunne du være sååååååå snill å legge ut scanning av selve DVD platen??? Please????!!!! 
[T],Lfc_4Ever,2008-01-13T17:45Z,Kan noen være så snill å seede.
,CinEmaS,2008-01-30T04:14Z,"DVD 4 saknar en VIDEO_TS.VOB !
DVDShrink tar därför ej emot den?"
,homla23,2008-01-30T14:39Z,Seed folkens :P seeda 80 gig nå jeg også! ;P men laster bare ned på 32 kb/s ... seed folkens.. det er snakk om 40 gig med rein fleksnes!
,frankrune,2008-02-01T00:13Z,"hei eeaudio1974 ,blir det ikke noe klm da ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????"
,bander49,2008-02-28T12:53Z,"Kan noen seede jeg har 98%
Takker og bukker....."
[T],Lfc_4Ever,2008-02-29T12:54Z,"Takker. Episodene virker utmerket.
Har seedet 60gb tilbake. 

Håper på flere Gode Gamle norske serier fra deg."
,shinykangaroo,2008-05-05T06:05Z,"Seed da for helvetes fordømte idioter. jeg henter med bare 20kbs. Kom igjen da fordømte kjerringer. Her opper jeg med 500kbs, så hvis dere ikke begynder å seede nå, da slutter jeg totalt og lægger seedinga ned på 1 kbs. SEED IDIOTER!!

Tusen takk for samlinga di :) Fleksnes er jo DRITKOOL!"
,shinykangaroo,2008-05-05T06:09Z,"Forresten, er det alle 10 episoder hvor fleksnes er på camping plas og kommer i himmern?"
,Torrentgrampa,2008-05-08T22:19Z,"40 gb med fleksnes , seed folka, vil veldig gjerne ha dette !
Nice upload"
,Arkan(Nor),2008-05-23T10:37Z,"Aaaahhh lastet ned 41 %. Får jeg denne ned, skal jeg seede det dobbelte opp......"
,fubu81,2008-05-27T02:10Z,"Yess, håpe farten holder seg inatt :-)"
,blast_66,2008-11-12T11:37Z,seeda lite nu ligger i 5 kbs
,joer-edv,2008-11-13T01:13Z,"eta: 5w ??

pleace seed, er nødt og ha denne"
,blast_66,2008-11-14T01:31Z,"hej alla!!!

jag vill ha tips på  en bra adsl i norge!!!

"
