Filename,Size,Unit
/anim/cuts.dir,4.63,K
/anim/cuts.img,109.75,M
/anim/ped.ifp,2.1,M
/Audio/AIRHORNL.WAV,21.06,K
/Audio/AIRHORNR.WAV,21.06,K
/Audio/ambsil.mp3,7.96,K
/Audio/ass_1.mp3,229.08,K
/Audio/ASS_1.WAV,24.56,K
/Audio/ASS_10.WAV,37.06,K
/Audio/ASS_11.WAV,24.56,K
/Audio/ASS_12.WAV,28.06,K
/Audio/ASS_13.WAV,38.56,K
/Audio/ASS_14.WAV,44.56,K
/Audio/ass_2.mp3,483.05,K
/Audio/ASS_2.WAV,22.56,K
/Audio/ASS_3.WAV,20.06,K
/Audio/ASS_4.WAV,15.06,K
/Audio/ASS_5.WAV,9.56,K
/Audio/ASS_6.WAV,24.56,K
/Audio/ASS_7.WAV,33.06,K
/Audio/ASS_8.WAV,12.56,K
/Audio/ASS_9.WAV,17.06,K
/Audio/BAND_01.WAV,34.06,K
/Audio/BAND_02.WAV,10.06,K
/Audio/BAND_03.WAV,54.56,K
/Audio/BAND_04.WAV,49.56,K
/Audio/BAND_05.WAV,45.06,K
/Audio/BAND_06.WAV,48.56,K
/Audio/BAND_07.WAV,42.06,K
/Audio/BAND_08.WAV,46.06,K
/Audio/bank_1.mp3,600.33,K
/Audio/bank_2a.mp3,418.92,K
/Audio/bank_2b.mp3,524.39,K
/Audio/bank_3a.mp3,723.09,K
/Audio/bank_3b.mp3,314.72,K
/Audio/bank_4.mp3,721.83,K
/Audio/BAR_1.WAV,24.06,K
/Audio/BAR_2.WAV,23.56,K
/Audio/BAR_3.WAV,19.06,K
/Audio/BAR_4.WAV,26.06,K
/Audio/BAR_5.WAV,28.06,K
/Audio/BAR_6.WAV,18.06,K
/Audio/BAR_7.WAV,6.56,K
/Audio/BAR_8.WAV,13.06,K
/Audio/bclosed.mp3,129.8,K
/Audio/BeachAmb.mp3,1.58,M
/Audio/BIKE1_1.WAV,28.06,K
/Audio/BIKE1_2.WAV,24.06,K
/Audio/BIKE1_3.WAV,33.06,K
/Audio/bike_1.mp3,693.56,K
/Audio/bike_2.mp3,467.86,K
/Audio/bike_3.mp3,602.02,K
/Audio/BIKEREV.WAV,40.56,K
/Audio/BJM1_20.WAV,31.06,K
/Audio/BJM1_4.WAV,12.56,K
/Audio/BJM1_5.WAV,32.56,K
/Audio/BK4_12A.WAV,30.06,K
/Audio/BK4_12B.WAV,16.56,K
/Audio/BK4_12C.WAV,28.56,K
/Audio/BK4_14A.WAV,13.56,K
/Audio/BK4_14B.WAV,17.06,K
/Audio/BK4_19A.WAV,13.06,K
/Audio/BK4_19B.WAV,16.06,K
/Audio/BK4_20A.WAV,20.06,K
/Audio/BK4_20B.WAV,28.56,K
/Audio/BK4_23A.WAV,12.06,K
/Audio/BK4_23B.WAV,10.06,K
/Audio/BK4_23C.WAV,10.06,K
/Audio/BK4_23D.WAV,11.06,K
/Audio/BK4_24A.WAV,17.06,K
/Audio/BK4_24B.WAV,25.06,K
/Audio/BK4_31A.WAV,22.06,K
/Audio/BK4_31B.WAV,19.56,K
/Audio/BK4_34A.WAV,35.06,K
/Audio/BK4_34B.WAV,48.56,K
/Audio/BK4_35A.WAV,15.56,K
/Audio/BK4_35B.WAV,13.56,K
/Audio/BK4_40A.WAV,22.06,K
/Audio/BK4_40B.WAV,31.06,K
/Audio/BLOWROOF.WAV,12.56,K
/Audio/BNK1_1.WAV,16.06,K
/Audio/BNK1_10.WAV,13.06,K
/Audio/BNK1_11.WAV,13.56,K
/Audio/BNK1_12.WAV,27.06,K
/Audio/BNK1_13.WAV,24.56,K
/Audio/BNK1_14.WAV,20.06,K
/Audio/BNK1_2.WAV,11.06,K
/Audio/BNK1_3.WAV,16.56,K
/Audio/BNK1_4.WAV,15.06,K
/Audio/BNK1_5.WAV,14.56,K
/Audio/BNK1_6.WAV,19.56,K
/Audio/BNK1_7.WAV,8.56,K
/Audio/BNK1_8.WAV,11.06,K
/Audio/BNK2_1.WAV,18.06,K
/Audio/BNK2_2.WAV,42.56,K
/Audio/BNK2_3.WAV,18.06,K
/Audio/BNK2_4.WAV,30.06,K
/Audio/BNK2_5.WAV,19.06,K
/Audio/BNK2_6.WAV,18.06,K
/Audio/BNK2_7.WAV,30.06,K
/Audio/BNK2_8.WAV,58.06,K
/Audio/BNK2_9.WAV,72.06,K
/Audio/BNK3_1.WAV,31.06,K
/Audio/BNK3_2.WAV,42.56,K
/Audio/BNK3_3A.WAV,26.56,K
/Audio/BNK3_3B.WAV,14.56,K
/Audio/BNK3_3C.WAV,27.06,K
/Audio/BNK3_4A.WAV,55.06,K
/Audio/BNK3_4B.WAV,73.56,K
/Audio/BNK3_4C.WAV,42.56,K
/Audio/BNK422A.WAV,10.56,K
/Audio/BNK422B.WAV,10.06,K
/Audio/BNK450A.WAV,45.56,K
/Audio/BNK450B.WAV,41.56,K
/Audio/BNK4_1.WAV,7.56,K
/Audio/BNK4_10.WAV,15.06,K
/Audio/BNK4_11.WAV,17.06,K
/Audio/BNK4_13.WAV,14.06,K
/Audio/BNK4_15.WAV,23.56,K
/Audio/BNK4_16.WAV,15.06,K
/Audio/BNK4_17.WAV,20.56,K
/Audio/BNK4_18.WAV,17.06,K
/Audio/BNK4_2.WAV,48.56,K
/Audio/BNK4_21.WAV,24.56,K
/Audio/BNK4_25.WAV,23.06,K
/Audio/BNK4_26.WAV,27.56,K
/Audio/BNK4_27.WAV,23.06,K
/Audio/BNK4_28.WAV,41.56,K
/Audio/BNK4_29.WAV,38.06,K
/Audio/BNK4_30.WAV,36.06,K
/Audio/BNK4_32.WAV,31.06,K
/Audio/BNK4_36.WAV,8.56,K
/Audio/BNK4_37.WAV,7.06,K
/Audio/BNK4_38.WAV,24.56,K
/Audio/BNK4_39.WAV,17.56,K
/Audio/BNK4_3A.WAV,27.06,K
/Audio/BNK4_3B.WAV,28.56,K
/Audio/BNK4_3C.WAV,12.06,K
/Audio/BNK4_3D.WAV,10.06,K
/Audio/BNK4_3E.WAV,27.06,K
/Audio/BNK4_3F.WAV,15.06,K
/Audio/BNK4_3G.WAV,22.56,K
/Audio/BNK4_3H.WAV,12.56,K
/Audio/BNK4_3I.WAV,32.06,K
/Audio/BNK4_3J.WAV,24.06,K
/Audio/BNK4_3K.WAV,17.56,K
/Audio/BNK4_3M.WAV,27.56,K
