Filename,Size,Unit
/00-Mudvayne-Lost_And_Found-(Retail)-2005-MWF.m3u,399,B
/00-Mudvayne-Lost_And_Found-(Retail)-2005-MWF.nfo,1.03,K
/00-Mudvayne-Lost_And_Found-(Retail)-2005-MWF.sfv,1.57,K
/01-Mudvayne-Determined-MWF.mp3,5.62,M
/02-Mudvayne-Pushing_Through-MWF.mp3,7.16,M
/03-Mudvayne-Happy-MWF.mp3,7.41,M
/04-Mudvayne-IMN-MWF.mp3,11.52,M
/05-Mudvayne-Fall_Into_Sleep-MWF.mp3,7.32,M
/06-Mudvayne-Rain._Sun._Gone.-MWF.mp3,9.27,M
/07-Mudvayne-Choices-MWF.mp3,16.89,M
/08-Mudvayne-Forget_To_Remember-MWF.mp3,7.25,M
/09-Mudvayne-TV_Radio-MWF.mp3,7.07,M
/10-Mudvayne-Just-MWF.mp3,6.21,M
/11-Mudvayne-All_That_You_Are-MWF.mp3,11.71,M
/12-Mudvayne-Pulling_The_String-MWF.mp3,10.29,M
