Filename,Size,Unit
/001 - Franz Ferdinand - Take Me Out.mp3,5.73,M
/002 - Missy Higgins - Scar.mp3,4.95,M
/003 - Eskimo Joe - From The Sea.mp3,4.65,M
/004 - Killers - Somebody Told Me.mp3,6.21,M
/005 - Spiderbait - Black Betty.mp3,6.47,M
/006 - Missy Higgins - Ten Days.mp3,5.23,M
/007 - John Butler Trio - Something's Gotta Give.mp3,5,M
/008 - Little Birdy - Beautiful To Me.mp3,4.8,M
/009 - Powderfinger - Bless My Soul.mp3,6.74,M
/010 - The White Stripes - Jolene (Live).mp3,3.67,M
/011 - Modest Mouse - Float On.mp3,4.27,M
/012 - Dresden Dolls - Coin-Operated Boy.mp3,6.56,M
/013 - Killers - Mr Brightside.mp3,5.16,M
/014 - Evermore - It's Too Late.mp3,9.12,M
/015 - Ben Lee - Gamble Everything For Love.mp3,4.76,M
/016 - Grinspoon - Hard Act To Follow.mp3,4.76,M
/017 - Butterfingers - Yo Mama.mp3,4.67,M
/018 - Streets - Fit But You Know It.mp3,5.82,M
/019 - Streets - Dry Your Eyes.mp3,6.21,M
/020 - Spiderbait - Fucken Awesome.mp3,4.57,M
/021 - William Shatner - Common People.mp3,7.16,M
/022 - Green Day - American Idiot.mp3,5.56,M
/023 - Scissor Sisters - Take Your Mama.mp3,6.23,M
/024 - Jet - Look What You've Done.mp3,4.92,M
/025 - John Butler Trio - Treat Yo Mama.mp3,6.68,M
/026 - Grinspoon - Better Off Alone.mp3,5.34,M
/027 - Sarah Blasko - Don't U Eva.mp3,5.45,M
/028 - Beastie Boys - Ch-Check It Out.mp3,4.73,M
/029 - Franz Ferdinand - This Fire.mp3,5.44,M
/030 - Dresden Dolls - Girl Anachronism.mp3,5.48,M
/031 - Kings Of Leon - Bucket.mp3,4.09,M
/032 - Eskimo Joe - Older Than You.mp3,3.46,M
/033 - The Bees - Chicken Payback.mp3,5.15,M
/034 - Machine Gun Fellatio - What The Fuck.mp3,3.84,M
/035 - Scribe - Not Many Remix (Featuring Savage).mp3,5.17,M
/036 - Jeff Buckley - Forget Her.mp3,7.18,M
/037 - Ben Folds - Adelaide.mp3,4.44,M
/038 - U2 - Vertigo.mp3,5.37,M
/039 - Killers - Smile Like You Mean It.mp3,7.2,M
/040 - Little Birdy - This Is A Love Song.mp3,3.43,M
/041 - Faithless - Mass Destruction.mp3,5.13,M
/042 - Lior - This Old Love.mp3,4.2,M
/043 - Dogs Die In Hot Cars - Godhopping.mp3,4.43,M
/044 - Scissor Sisters - Take Me Out (Livelounge).mp3,6.17,M
/045 - Wolfmother - Woman.mp3,3.75,M
/046 - Rammstein - Amerika.mp3,6.7,M
/047 - The Living End - I Cant Give You What I Havent Got.mp3,3.79,M
/048 - Elliott Smith - Memory Lane.mp3,3.46,M
/049 - Missy Higgins - Casualty.mp3,5.84,M
/050 - Franz Ferdinand - The Dark Of The Matinee.mp3,5.25,M
/051 - John Butler Trio - What You Want.mp3,7.45,M
/052 - Regurgitator - My Friend Robot.mp3,4.09,M
/053 - Placebo - English Summer Rain.mp3,5.53,M
/054 - Waifs - Bridal Train.mp3,5.96,M
/055 - The Hives - Walk Idiot Walk.mp3,5.88,M
/056 - Xavier Rudd - Shelter.mp3,5.25,M
/057 - Evermore - For One Day.mp3,6.65,M
/058 - Scissor Sisters - Laura.mp3,4.96,M
/059 - Xavier Rudd - Solace.mp3,6.91,M
/060 - Your Wedding Night - Lachlan.mp3,4.56,M
/061 - Deep Dish - Flashdance.mp3,5.52,M
/062 - Eskimo Joe - Smoke.mp3,5.01,M
/063 - Nerd - She Wants To Move.mp3,5.7,M
/064 - Epicure - Self Destruct In Five.mp3,6.2,M
/065 - Chemical Brothers - Galvanize (Feat Q-Tip).mp3,9.05,M
/066 - Devendra Banhart - Little Yellow Spider.mp3,5.06,M
/067 - The Black Keys - 10 Am Automatic.mp3,2.74,M
/068 - Powderfinger - Process This.mp3,5.6,M
/069 - Freestylers - Push Up.mp3,4,M
/070 - Starsailor - Four To The Floor (Remix).mp3,6.16,M
/071 - The Von Bondies - Cmon Cmon.mp3,3.1,M
/072 - Polyphonic Spree - Hold Me Now.mp3,7.53,M
/073 - The Panda Band - Sleepy Little Deathtoll Town.mp3,4.36,M
/074 - Interpol - Slow Hands.mp3,4.22,M
/075 - Spazzys - Paco Doesn't Love Me.mp3,3.48,M
/076 - Interpol - Evil.mp3,4.94,M
/077 - Snow Patrol - Run.mp3,8.12,M
/078 - Little Birdy - Tonights The Night.mp3,6.26,M
/079 - Dallas Crane - Dirty Hearts.mp3,4.05,M
"/080 - Dissociatives - Young Man, Old Man (You Aint Better Than The Rest).mp3",6.22,M
/081 - End Of Fashion - Rough Diamonds.mp3,6.19,M
/082 - Mylo - Drop The Pressure.mp3,4.26,M
