User Type,Username,Date,Text
,Hel,2004-11-03T21:34Z,Bör ju tilläggas att open beta bara är för amerikaner.
,darthweaver,2004-11-03T21:38Z,har vært med i masse beta tester som er bare for amerikanere jeg da men hehe. er ikke så vanskelig.
,Hel,2004-11-03T22:17Z,Du får väldigt svårt å signa upp för denna om du inte går via en proxy.
,Hutchker,2004-11-03T23:22Z,"Hel: i wrote that in description now. Sorry for not telling this, but most people should now this :)."
,jdan,2004-11-04T10:29Z,"there'll be a european open beta later on...
until then though, i'll stick with this. :)

thanks"
,Lindstedt,2004-11-04T11:28Z,"Where do i found i Authentic Key????????
plz reply soon"
,TNS,2004-11-04T11:39Z,"Geee!! i need a wow beta key too, NOW! i NEED to try it!!"
,Lindstedt,2004-11-04T11:51Z,we all wanna try it come on upload a dosen
,Lindstedt,2004-11-04T11:53Z,"ohh.......i se so the Beta dosen't sart from next week ......but how will i get an Authentic Key????

will Blizzard just give them away???"
,Hutchker,2004-11-04T18:24Z,"I really wanna try it too, thats why im downloading this. 
Even tho many people say its useless to try and get an american open beta key, i think ill take my chances :)."
,inaco,2004-11-04T20:52Z,kan man sköra denna online eller??...:|
,Atarian,2004-11-04T23:39Z,The Orcs can dance the chicken dance.
,mammuten,2004-11-09T06:06Z,"Damn ppl you are stupid!
The Open beta will start this week. You can download the game but you cant get a key untill someday this week.

And this is an online game ONLY!"
,saikloN,2004-11-09T16:23Z,"Hutchker, if u find more than one key to wow open beta, can u please send me it on aristoteles__89@hotmail.com (my e-mail). i sure u ill do anything for u then, if the key works!

,But do anyone know how do switch to proxy? and to which one? that works to sign up to the open beta.
plz help me!"
,ninjastille,2004-11-09T23:53Z,"fan, ni behöver inte mecka med proxies och skit, det är bara att signa till betan ändå...

det spelar inte så stor roll att man inte bor i usa..."
,matsefs,2004-11-10T13:44Z,expired
,saikloN,2004-11-10T21:23Z,"ok, e det någen som fikk seg en wow beta account?
den e closed nu, http://signup.worldofwarcraft.com/
"
,Karpen,2004-12-13T21:36Z,hallå kan nån seeda !! 
,Dezztroy,2004-12-20T19:28Z,"det står ""this download is not authorized by the tracker"" :("
,alba_92,2005-03-01T11:59Z,"ladda ner den som heter World of Warcraft 1 2 1 SWE Fungerande Online/LAN Fix,den funkar perfekt"
,sigge55,2005-04-15T13:27Z,va faan ska man med den här till 
,Capmor,2008-08-24T05:15Z,"OK this seems way to complicated to actually be SIMPLE-----I'm downloading this private wow server and it's awesome! Copy/paste into C drive and play updated 2.4.3 realm for FREE!!!
http://thepiratebay.org/torrent/4354005 also here's the site http://wowzerker.com"
