Filename,Size,Unit
/01 - Obk - A Ras De Suelo - www.EliteXeem.com.mp3,5.92,M
/02 - Obk - Sin Rencor - www.EliteXeem.com.mp3,6.28,M
/03 - Obk - Amar Siempre Es Sufrir - www.EliteXeem.com.mp3,5.9,M
/04 - Obk - Contradiccion - www.EliteXeem.com.mp3,5.59,M
/05 - Obk - Yo No Soy Cool - www.EliteXeem.com.mp3,4.74,M
/06 - Obk - Lo Que Siento - www.EliteXeem.com.mp3,6.88,M
/07 - Obk - A Veces - www.EliteXeem.com.mp3,6.23,M
/08 - Obk - Conmigo Olvidaras - www.EliteXeem.com.mp3,5.69,M
/09 - Obk - Mirando Atras - www.EliteXeem.com.mp3,6.95,M
/10 - Obk - No Quiero Verte Nunca Mas - www.EliteXeem.com.mp3,5.05,M
/11 - Obk - Naufrago - www.EliteXeem.com.mp3,7.45,M
/Foro eliteexeem.com.url,85,B
/OBK - Feeling.m3u,948,B
/obk-feeling-2005-back.jpg,1.58,M
/obk-feeling-2005-front.jpg,312.87,K
/www.elitexeem.com.url,80,B
