User Type,Username,Date,Text
,Poke,2006-07-03T07:01Z,Seeda!!!!!
,NisseP,2006-07-03T07:12Z,"Probably it wasn't funny anymore... or maybe just a computer crash or something.

I hope we will get the rest too some day."
,naluboy,2006-07-04T10:43Z,Please seed the rest. Thanks.
,NisseP,2006-07-05T09:57Z,apparently not funny to seed anymore. No seeding in days now.....
,muzio70,2006-07-06T10:11Z,"is anyone able to seed?
please please please!
thanks"
,NisseP,2006-07-09T09:54Z,"Maybe he is on a trip and will be back in the fall or something. And he left the computer on - hoping it would work by itself... and the computer died....

It has been dead on this torrent for a week now. Everyone is stuck on 87 %."
,david_ti,2006-08-22T18:39Z,"Yes me to, i stuck at 87.38% since 2-3 week. Pleas seed!!!"
,frawwg,2006-09-25T01:53Z,"I messaged the original poster this evening with a request to re-seed and just came back a while later...

and *poof* voila, it's d/ling past 87.38% (now at 87.45%).

homeles (OP), if that's you, thanks fer hookin it back up.

/me crosses fingers that it'll keep going to 100%...

cheers,

frawwg"
,HalcyonI,2006-10-17T03:43Z,"Hey, come on...PLEASE SEED!!! I'm stuck at 87.3% for days now...what the purpose of this if nobody seeds!!!
TIA"
,Scartkabel,2006-10-23T23:21Z,"Yeah seed this!

Seeda denna för faen..."
,OnkelSam,2006-12-01T01:08Z,"I'm at 87.3% here!
Please seed............!"
,olivier4,2006-12-08T17:23Z,"Hello I Olivier call and I am in France, I do not know logitiel too much and especially how have a so large band-width"
,jackshit2,2007-01-08T08:52Z,A seeder would be mucho appreciated!!!
,jackshit2,2007-01-08T08:58Z,As we are all homeles at the moment!
,55578,2007-06-03T14:08Z,"please seed!
please seed!

and did i mentin that if somebody would be so ice too seed it!

thx in advance"
,angelos33,2007-06-29T19:59Z,"Same here.. 87%
BLÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄ"
,kezon,2007-09-24T14:43Z,Please seed! I need this
