User Type,Username,Date,Text
,DiamondGCoupe,2008-04-21T23:27Z,Seed please 04/08!
,jekabsonf,2008-05-15T15:14Z,My favourite movie.
,querkis,2008-06-29T19:08Z,too :) ...One of my favourites. Blues Brothers 2000 is much worse production (like 4 me) Seed Please.
,TheQw,2008-08-03T13:24Z,"Can this file fit on a CD?

Great movie btw. BB 2000 is ridiculous!"
,gogogosammy,2008-11-09T21:13Z,thanks! awesome movie
,nonamedood,2008-11-11T02:59Z,"MP3 sound with MPEG-4 video... Bah. Oh well, thanks.

""Microseconds Per Frame: 40000 ms"" "
,TorrentTimUK,2009-03-06T18:38Z,"Good copy, thanks for the upload."
,johndogg1982,2009-08-08T08:20Z,hog damn wat a fast download
,CD07272006,2010-01-18T02:58Z,"Love you're work, Keep it up. Thnks for the DL, It's Titts, DD's"
,safr2,2010-02-17T08:57Z,http://www.imdb.com/title/tt0080455/
,DaGleese,2010-02-27T01:58Z,great torrent! excellent download speed! DANG!
,edukees,2010-06-09T21:59Z,"Quality= A CRAP!
V=4/10
A=8/10"
,mike18xx2,2010-12-18T13:11Z,Horrible.
,mike18xx2,2010-12-18T13:20Z,Tinny PAL rip.
