User Type,Username,Date,Text
,dibrivan,2007-02-28T10:36Z,tackar bockar men det är lite rörigt med discarna vad som är vad
,swalle,2007-02-28T10:56Z,Vad var det för avsnitt på den tidigare disc 2?
,pmugghc,2007-02-28T11:59Z,Tydligen 7 och 8 dvs disk 3.
,masarna,2007-02-28T17:10Z,"Har jag förstått rätt, så är disk 2 egentligen disk 3? Tack för övrigt för en kanon serie :)"
,skrydan,2007-02-28T19:15Z,Supermånga tack för denna helt underbara serie ...++++++++
,megabrain,2007-03-01T18:43Z,"Varför tar du inte bort det som inte stämmer?
Är du säker på att denna disc har 
avsnitt 4 tom 6."
,Stollekalle,2007-03-01T19:24Z,Ingen som fått hem nå´tt på tre dagar ??
,masarna,2007-03-01T22:14Z,"snälla klaga, tacka istället, om annars finns den att köpa. "
,masarna,2007-03-01T22:15Z,opps sluta klaga menade jag ;)
,Glenning,2007-03-03T10:52Z,"Tack för uploaden Jazzbear!
Har du de övriga 8 delarna också? Det ska finnas totalt 16 avsnitt av denna svenska tv-klassiker."
,CinEmaS,2007-03-03T15:29Z,"Varför saknas textningen på Disc 3? Om man hör
lite dåligt, så är textningen ett stöd!
Förövrigt Tack!"
,olaagp,2007-04-07T00:21Z,Snälla... kan någon seeda............
,stefanol666,2007-11-08T23:44Z,Kan nån seeda igen? Please?
,VanDaryl,2007-12-17T10:33Z,Kan någon vänlig själ seeda? Tack!
,Sherikan,2007-12-20T09:35Z,"När tänker du som sitter på den seeda ,, får ner mindre än 1KB/s "
